Review_scores,Daily_price,Size,Area
96,135,1.5,Brooklyn
90,70,1.5,Brooklyn
100,260,1.5,Brooklyn
97,225,1.5,Manhattan
97,59,1.5,Brooklyn
100,65,1.5,Manhattan
96,220,1.5,Manhattan
91,120,1.5,Manhattan
97,65,1.5,Manhattan
89,139,1.5,Manhattan
92,174,1.5,Manhattan
93,62,1.5,Brooklyn
90,315,1.5,Manhattan
93,75,1.5,Manhattan
100,100,1.5,Manhattan
85,210,1.5,Manhattan
94,55,1.5,Brooklyn
98,229,1.5,Brooklyn
91,150,1.5,Manhattan
81,129,1.5,Manhattan
89,100,1.5,Manhattan
100,200,1.5,Brooklyn
100,89,1.5,Manhattan
97,220,1.5,Manhattan
98,250,1.5,Brooklyn
100,65,1.5,Brooklyn
,150,1.5,Manhattan
97,235,1.5,Brooklyn
97,100,1.5,Brooklyn
95,311,1.5,Manhattan
93,39,1.5,Queens
98,100,1.5,Manhattan
,1300,1.5,Manhattan
91,210,1.5,Manhattan
95,55,1.5,Brooklyn
100,65,1.5,Manhattan
97,225,1.5,Brooklyn
98,85,1.5,Manhattan
100,500,1.5,Manhattan
84,145,1.5,Brooklyn
97,110,1.5,Brooklyn
98,180,1.5,Manhattan
87,115,1.5,Brooklyn
92,70,1.5,Queens
94,155,1.5,Brooklyn
,114,1.5,Manhattan
96,100,1.5,Brooklyn
94,100,1.5,Manhattan
93,135,1.5,Manhattan
91,99,1.5,Manhattan
95,155,1.5,Manhattan
92,85,1.5,Manhattan
96,125,1.5,Manhattan
100,150,1.5,Brooklyn
100,380,1.5,Manhattan
99,450,1.5,Brooklyn
94,145,1.5,Brooklyn
97,80,1.5,Queens
99,225,1.5,Brooklyn
,40,1.5,Queens
89,125,1.5,Manhattan
79,80,1.5,Manhattan
94,55,1.5,Brooklyn
97,142,1.5,Brooklyn
100,350,1.5,Brooklyn
95,300,1.5,Brooklyn
93,105,1.5,Brooklyn
97,68,1.5,Brooklyn
100,225,1.5,Brooklyn
98,185,1.5,Manhattan
92,50,1.5,Brooklyn
94,80,1.5,Manhattan
,200,1.5,Brooklyn
90,99,1.5,Manhattan
100,68,1.5,Brooklyn
96,102,1.5,Brooklyn
99,295,1.5,Brooklyn
92,199,1.5,Manhattan
90,165,1.5,Manhattan
97,250,1.5,Brooklyn
97,125,1.5,Queens
90,150,1.5,Manhattan
96,500,1.5,Brooklyn
,75,1.5,Brooklyn
88,110,1.5,Manhattan
94,499,1.5,Manhattan
98,120,1.5,Queens
98,249,1.5,Brooklyn
100,120,1.5,Brooklyn
97,169,1.5,Brooklyn
,190,1.5,Brooklyn
,55,1.5,Manhattan
99,85,1.5,Brooklyn
,300,1.5,Manhattan
99,79,1.5,Manhattan
90,99,1.5,Manhattan
93,50,1.5,Manhattan
98,325,1.5,Brooklyn
95,68,1.5,Staten Island
98,198,1.5,Manhattan
100,100,1.5,Brooklyn
93,175,1.5,Brooklyn
99,130,1.5,Manhattan
95,209,1.5,Brooklyn
100,150,1.5,Manhattan
97,35,1.5,Manhattan
92,104,1.5,Manhattan
100,175,1.5,Manhattan
100,80,1.5,Manhattan
96,85,1.5,Brooklyn
98,72,1.5,Manhattan
97,275,1.5,Queens
94,150,1.5,Manhattan
83,45,1.5,Bronx
91,49,1.5,Brooklyn
96,349,1.5,Brooklyn
92,185,1.5,Manhattan
,96,1.5,Brooklyn
83,160,1.5,Manhattan
94,200,1.5,Manhattan
99,800,1.5,Brooklyn
98,349,1.5,Brooklyn
89,350,1.5,Queens
100,125,1.5,Brooklyn
98,350,1.5,Brooklyn
93,125,1.5,Brooklyn
,180,1.5,Brooklyn
98,200,1.5,Manhattan
96,250,1.5,Manhattan
100,99,1.5,Brooklyn
90,130,1.5,Manhattan
100,150,1.5,Brooklyn
100,135,1.5,Brooklyn
98,95,1.5,Brooklyn
100,70,1.5,Queens
95,82,1.5,Manhattan
95,250,1.5,Brooklyn
96,90,1.5,Manhattan
95,75,1.5,Queens
100,160,1.5,Brooklyn
98,150,1.5,Brooklyn
95,69,1.5,Queens
98,170,1.5,Manhattan
100,375,1.5,Brooklyn
93,118,1.5,Manhattan
93,135,1.5,Manhattan
92,250,1.5,Bronx
100,200,1.5,Brooklyn
93,150,1.5,Manhattan
93,50,1.5,Manhattan
94,100,1.5,Manhattan
96,265,1.5,Manhattan
90,100,1.5,Manhattan
,175,1.5,Manhattan
100,37,1.5,Brooklyn
93,250,1.5,Manhattan
97,230,1.5,Manhattan
96,93,1.5,Manhattan
100,275,1.5,Brooklyn
98,450,1.5,Brooklyn
86,140,1.5,Manhattan
92,80,1.5,Brooklyn
77,78,1.5,Queens
95,295,1.5,Manhattan
97,280,1.5,Brooklyn
97,300,1.5,Manhattan
94,49,1.5,Manhattan
94,175,1.5,Brooklyn
93,225,1.5,Manhattan
100,230,1.5,Manhattan
98,98,1.5,Brooklyn
97,106,1.5,Manhattan
95,42,1.5,Brooklyn
93,195,1.5,Manhattan
93,150,1.5,Queens
97,170,1.5,Manhattan
94,217,1.5,Manhattan
97,185,1.5,Manhattan
99,58,1.5,Manhattan
98,169,1.5,Brooklyn
94,102,1.5,Manhattan
83,165,1.5,Manhattan
95,120,1.5,Queens
,120,1.5,Brooklyn
93,88,1.5,Manhattan
96,110,1.5,Manhattan
100,200,1.5,Brooklyn
90,69,1.5,Brooklyn
96,55,1.5,Queens
100,135,1.5,Brooklyn
95,500,1.5,Manhattan
,199,1.5,Brooklyn
96,90,1.5,Manhattan
97,160,1.5,Manhattan
96,50,1.5,Brooklyn
91,210,1.5,Manhattan
100,399,1.5,Manhattan
89,300,1.5,Manhattan
93,79,1.5,Brooklyn
94,125,1.5,Brooklyn
96,220,1.5,Manhattan
90,121,1.5,Brooklyn
97,152,1.5,Brooklyn
97,250,1.5,Brooklyn
97,99,1.5,Manhattan
92,88,1.5,Manhattan
98,114,1.5,Brooklyn
87,120,1.5,Brooklyn
97,295,1.5,Manhattan
100,90,1.5,Brooklyn
88,197,1.5,Manhattan
96,90,1.5,Manhattan
98,130,1.5,Manhattan
96,190,1.5,Manhattan
89,50,1.5,Brooklyn
98,200,1.5,Manhattan
100,50,1.5,Brooklyn
93,107,1.5,Manhattan
90,80,1.5,Brooklyn
93,150,1.5,Brooklyn
100,115,1.5,Brooklyn
84,151,1.5,Manhattan
100,130,1.5,Brooklyn
95,180,1.5,Brooklyn
93,154,1.5,Brooklyn
90,95,1.5,Brooklyn
97,79,1.5,Manhattan
93,64,1.5,Brooklyn
89,120,1.5,Manhattan
98,120,1.5,Brooklyn
100,700,1.5,Manhattan
95,165,1.5,Manhattan
100,165,1.5,Manhattan
97,100,1.5,Manhattan
100,80,1.5,Brooklyn
96,98,1.5,Manhattan
100,125,1.5,Brooklyn
98,50,1.5,Brooklyn
98,75,1.5,Manhattan
92,155,1.5,Brooklyn
100,150,1.5,Brooklyn
95,92,1.5,Queens
,75,1.5,Brooklyn
98,69,1.5,Queens
97,225,1.5,Brooklyn
96,120,1.5,Manhattan
96,200,1.5,Manhattan
94,215,1.5,Manhattan
98,195,1.5,Brooklyn
97,175,1.5,Brooklyn
92,80,1.5,Brooklyn
80,48,1.5,Brooklyn
98,72,1.5,Brooklyn
95,199,1.5,Manhattan
83,250,1.5,Brooklyn
96,75,1.5,Manhattan
95,90,1.5,Manhattan
98,229,1.5,Manhattan
98,200,1.5,Brooklyn
94,165,1.5,Manhattan
91,140,1.5,Brooklyn
92,54,1.5,Brooklyn
96,75,1.5,Queens
93,110,1.5,Manhattan
91,165,1.5,Manhattan
89,55,1.5,Manhattan
90,55,1.5,Manhattan
100,300,1.5,Manhattan
96,275,1.5,Manhattan
,322,1.5,Manhattan
100,77,1.5,Brooklyn
94,129,1.5,Brooklyn
99,120,1.5,Brooklyn
98,139,1.5,Manhattan
93,149,1.5,Brooklyn
94,180,1.5,Brooklyn
95,100,1.5,Brooklyn
100,180,1.5,Brooklyn
95,106,1.5,Brooklyn
92,200,1.5,Manhattan
98,259,1.5,Manhattan
93,120,1.5,Manhattan
97,120,1.5,Manhattan
87,125,1.5,Brooklyn
98,99,1.5,Queens
98,115,1.5,Brooklyn
97,198,1.5,Brooklyn
94,199,1.5,Manhattan
94,125,1.5,Manhattan
95,80,1.5,Manhattan
90,130,1.5,Manhattan
85,35,1.5,Brooklyn
100,90,1.5,Brooklyn
100,85,1.5,Brooklyn
95,250,1.5,Brooklyn
,115,1.5,Brooklyn
97,200,1.5,Brooklyn
97,48,1.5,Brooklyn
100,65,1.5,Brooklyn
,175,1.5,Queens
98,90,1.5,Manhattan
,85,1.5,Brooklyn
,150,1.5,Manhattan
93,136,1.5,Manhattan
100,400,1.5,Brooklyn
93,125,1.5,Brooklyn
93,179,1.5,Manhattan
,180,1.5,Brooklyn
100,105,1.5,Manhattan
100,250,1.5,Brooklyn
95,99,1.5,Manhattan
89,175,1.5,Manhattan
80,85,1.5,Brooklyn
90,80,1.5,Manhattan
94,89,1.5,Queens
96,195,1.5,Manhattan
99,1000,1.5,Manhattan
98,220,1.5,Manhattan
96,165,1.5,Brooklyn
94,35,1.5,Brooklyn
90,165,1.5,Manhattan
95,209,1.5,Manhattan
90,52,1.5,Queens
100,86,1.5,Staten Island
100,160,1.5,Manhattan
100,115,1.5,Brooklyn
97,60,1.5,Manhattan
98,309,1.5,Staten Island
100,200,1.5,Manhattan
87,700,1.5,Manhattan
99,120,1.5,Brooklyn
94,65,1.5,Manhattan
97,263,1.5,Manhattan
99,200,1.5,Brooklyn
96,67,1.5,Manhattan
86,350,1.5,Brooklyn
96,71,1.5,Staten Island
90,455,1.5,Manhattan
97,140,1.5,Manhattan
92,65,1.5,Queens
87,100,1.5,Manhattan
96,275,1.5,Manhattan
97,45,1.5,Brooklyn
97,65,1.5,Brooklyn
93,199,1.5,Brooklyn
95,234,1.5,Manhattan
92,150,1.5,Manhattan
96,65,1.5,Manhattan
85,20,1.5,Manhattan
91,195,1.5,Brooklyn
,135,1.5,Manhattan
100,90,1.5,Brooklyn
,250,1.5,Manhattan
98,595,1.5,Manhattan
92,109,1.5,Manhattan
98,200,1.5,Brooklyn
84,90,1.5,Manhattan
100,100,1.5,Manhattan
100,85,1.5,Manhattan
85,87,1.5,Manhattan
,95,1.5,Manhattan
95,349,1.5,Manhattan
98,99,1.5,Manhattan
92,160,1.5,Manhattan
,60,1.5,Brooklyn
96,72,1.5,Brooklyn
100,200,1.5,Brooklyn
85,79,1.5,Manhattan
90,197,1.5,Manhattan
91,75,1.5,Brooklyn
88,127,1.5,Manhattan
97,110,1.5,Manhattan
94,85,1.5,Manhattan
96,69,1.5,Queens
,80,1.5,Manhattan
100,100,1.5,Brooklyn
99,99,1.5,Manhattan
95,139,1.5,Brooklyn
99,113,1.5,Manhattan
92,250,1.5,Manhattan
98,295,1.5,Manhattan
97,2000,1.5,Manhattan
100,220,1.5,Manhattan
93,75,1.5,Manhattan
99,100,1.5,Brooklyn
88,199,1.5,Brooklyn
100,200,1.5,Manhattan
98,150,1.5,Manhattan
93,105,1.5,Brooklyn
60,50,1.5,Manhattan
95,45,1.5,Brooklyn
92,109,1.5,Brooklyn
96,42,1.5,Brooklyn
91,147,1.5,Manhattan
95,355,1.5,Brooklyn
93,80,1.5,Brooklyn
95,250,1.5,Brooklyn
98,60,1.5,Queens
90,130,1.5,Manhattan
91,65,1.5,Manhattan
80,58,1.5,Queens
78,49,1.5,Queens
84,42,1.5,Brooklyn
,75,1.5,Queens
90,62,1.5,Queens
99,167,1.5,Manhattan
100,105,1.5,Queens
98,125,1.5,Manhattan
95,54,1.5,Staten Island
92,92,1.5,Brooklyn
99,199,1.5,Manhattan
95,159,1.5,Manhattan
96,65,1.5,Queens
98,52,1.5,Manhattan
97,129,1.5,Manhattan
100,134,1.5,Manhattan
100,35,1.5,Brooklyn
94,250,1.5,Manhattan
91,299,1.5,Manhattan
98,79,1.5,Queens
96,119,1.5,Manhattan
91,179,1.5,Brooklyn
97,220,1.5,Brooklyn
96,250,1.5,Brooklyn
96,150,1.5,Brooklyn
100,199,1.5,Brooklyn
95,120,1.5,Manhattan
99,550,1.5,Brooklyn
97,60,1.5,Brooklyn
98,500,1.5,Brooklyn
85,105,1.5,Manhattan
89,134,1.5,Brooklyn
94,68,1.5,Brooklyn
94,73,1.5,Manhattan
95,150,1.5,Brooklyn
96,100,1.5,Manhattan
97,75,1.5,Manhattan
99,120,1.5,Manhattan
98,85,1.5,Brooklyn
97,69,1.5,Brooklyn
98,220,1.5,Brooklyn
97,160,1.5,Brooklyn
94,150,1.5,Brooklyn
91,150,1.5,Brooklyn
93,900,1.5,Manhattan
96,130,1.5,Manhattan
88,70,1.5,Brooklyn
95,120,1.5,Queens
95,68,1.5,Staten Island
95,100,1.5,Brooklyn
100,69,1.5,Brooklyn
97,399,1.5,Manhattan
94,299,1.5,Manhattan
90,98,1.5,Manhattan
,103,1.5,Brooklyn
96,175,1.5,Manhattan
100,425,1.5,Manhattan
96,240,1.5,Manhattan
92,68,1.5,Staten Island
96,210,1.5,Brooklyn
95,149,1.5,Brooklyn
94,85,1.5,Brooklyn
96,120,1.5,Queens
90,120,1.5,Queens
100,75,1.5,Brooklyn
93,495,1.5,Manhattan
99,69,1.5,Brooklyn
90,39,1.5,Bronx
90,80,1.5,Brooklyn
94,155,1.5,Brooklyn
89,146,1.5,Brooklyn
97,165,1.5,Brooklyn
94,79,1.5,Manhattan
90,100,1.5,Brooklyn
99,120,1.5,Manhattan
95,325,1.5,Manhattan
98,150,1.5,Manhattan
94,144,1.5,Manhattan
,60,1.5,Brooklyn
100,350,1.5,Manhattan
,85,1.5,Brooklyn
98,195,1.5,Manhattan
90,169,1.5,Manhattan
90,95,1.5,Manhattan
98,375,1.5,Manhattan
92,168,1.5,Brooklyn
60,245,1.5,Queens
95,199,1.5,Brooklyn
97,199,1.5,Brooklyn
95,99,1.5,Brooklyn
91,160,1.5,Brooklyn
94,65,1.5,Brooklyn
92,70,1.5,Manhattan
73,100,1.5,Manhattan
93,70,1.5,Brooklyn
89,45,1.5,Manhattan
92,200,1.5,Manhattan
93,66,1.5,Brooklyn
93,98,1.5,Brooklyn
96,140,1.5,Manhattan
93,65,1.5,Manhattan
94,155,1.5,Manhattan
98,249,1.5,Manhattan
88,120,1.5,Manhattan
83,56,1.5,Brooklyn
90,82,1.5,Manhattan
100,625,1.5,Staten Island
100,171,1.5,Manhattan
98,190,1.5,Manhattan
98,64,1.5,Queens
80,120,1.5,Manhattan
98,210,1.5,Manhattan
100,133,1.5,Manhattan
88,350,1.5,Manhattan
93,259,1.5,Manhattan
100,97,1.5,Manhattan
90,199,1.5,Manhattan
87,200,1.5,Manhattan
95,39,1.5,Brooklyn
98,125,1.5,Manhattan
95,170,1.5,Manhattan
97,180,1.5,Manhattan
97,125,1.5,Brooklyn
99,165,1.5,Manhattan
97,120,1.5,Manhattan
97,85,1.5,Manhattan
93,220,1.5,Brooklyn
100,90,1.5,Brooklyn
97,97,1.5,Brooklyn
95,179,1.5,Manhattan
100,108,1.5,Queens
100,575,1.5,Brooklyn
87,119,1.5,Manhattan
100,175,1.5,Brooklyn
100,110,1.5,Brooklyn
90,250,1.5,Brooklyn
93,100,1.5,Brooklyn
94,200,1.5,Manhattan
96,89,1.5,Queens
98,400,1.5,Manhattan
95,149,1.5,Brooklyn
91,95,1.5,Manhattan
96,105,1.5,Brooklyn
,200,1.5,Brooklyn
90,100,1.5,Manhattan
95,39,1.5,Queens
90,49,1.5,Bronx
96,55,1.5,Brooklyn
100,400,1.5,Manhattan
99,250,1.5,Brooklyn
100,125,1.5,Manhattan
95,110,1.5,Brooklyn
100,175,1.5,Brooklyn
95,50,1.5,Brooklyn
97,250,1.5,Manhattan
94,155,1.5,Manhattan
73,175,1.5,Manhattan
96,140,1.5,Queens
98,80,1.5,Queens
98,103,1.5,Brooklyn
95,600,1.5,Manhattan
90,75,1.5,Brooklyn
95,50,1.5,Manhattan
89,82,1.5,Brooklyn
99,65,1.5,Brooklyn
94,115,1.5,Brooklyn
97,175,1.5,Brooklyn
,95,1.5,Manhattan
100,55,1.5,Queens
88,100,1.5,Manhattan
98,45,1.5,Brooklyn
100,105,1.5,Manhattan
100,200,1.5,Brooklyn
100,65,1.5,Manhattan
100,100,1.5,Manhattan
93,233,1.5,Brooklyn
80,195,1.5,Manhattan
88,155,1.5,Brooklyn
,250,1.5,Queens
96,165,1.5,Manhattan
93,120,1.5,Manhattan
88,38,1.5,Bronx
,200,1.5,Brooklyn
100,90,1.5,Brooklyn
96,85,1.5,Manhattan
92,55,1.5,Queens
94,350,1.5,Manhattan
100,91,1.5,Manhattan
98,59,1.5,Manhattan
98,280,1.5,Manhattan
96,69,1.5,Queens
95,235,1.5,Brooklyn
98,110,1.5,Brooklyn
95,157,1.5,Manhattan
93,150,1.5,Brooklyn
90,75,1.5,Brooklyn
95,140,1.5,Manhattan
91,200,1.5,Manhattan
86,45,1.5,Queens
100,145,1.5,Brooklyn
94,95,1.5,Brooklyn
90,75,1.5,Manhattan
90,119,1.5,Brooklyn
95,259,1.5,Manhattan
94,190,1.5,Manhattan
97,69,1.5,Manhattan
94,70,1.5,Queens
98,155,1.5,Brooklyn
96,149,1.5,Brooklyn
94,149,1.5,Brooklyn
95,160,1.5,Manhattan
72,100,1.5,Brooklyn
97,220,1.5,Manhattan
80,225,1.5,Queens
93,85,1.5,Manhattan
,100,1.5,Manhattan
94,135,1.5,Manhattan
97,225,1.5,Manhattan
93,100,1.5,Manhattan
93,210,1.5,Manhattan
87,110,1.5,Manhattan
100,195,1.5,Brooklyn
90,95,1.5,Manhattan
94,150,1.5,Manhattan
90,95,1.5,Manhattan
96,295,1.5,Manhattan
,80,1.5,Manhattan
100,250,1.5,Manhattan
90,150,1.5,Manhattan
94,196,1.5,Manhattan
,225,1.5,Brooklyn
98,78,1.5,Manhattan
92,195,1.5,Manhattan
93,70,1.5,Brooklyn
92,220,1.5,Manhattan
89,199,1.5,Brooklyn
91,225,1.5,Brooklyn
88,298,1.5,Manhattan
91,65,1.5,Manhattan
70,225,1.5,Manhattan
95,82,1.5,Brooklyn
92,82,1.5,Manhattan
,60,1.5,Queens
96,115,1.5,Brooklyn
100,150,1.5,Manhattan
95,65,1.5,Brooklyn
99,150,1.5,Brooklyn
94,101,1.5,Brooklyn
91,130,1.5,Manhattan
,165,1.5,Brooklyn
100,175,1.5,Manhattan
93,120,1.5,Manhattan
76,116,1.5,Manhattan
91,192,1.5,Manhattan
100,150,1.5,Brooklyn
87,163,1.5,Brooklyn
99,40,1.5,Brooklyn
84,130,1.5,Brooklyn
99,158,1.5,Manhattan
97,85,1.5,Manhattan
91,173,1.5,Manhattan
95,85,1.5,Queens
94,465,1.5,Manhattan
100,275,1.5,Brooklyn
96,195,1.5,Manhattan
100,63,1.5,Brooklyn
96,36,1.5,Manhattan
90,130,1.5,Brooklyn
94,250,1.5,Brooklyn
98,94,1.5,Brooklyn
100,50,1.5,Brooklyn
,150,1.5,Queens
87,45,1.5,Queens
86,45,1.5,Queens
100,79,1.5,Brooklyn
100,200,1.5,Manhattan
100,85,1.5,Manhattan
95,60,1.5,Queens
98,139,1.5,Manhattan
99,95,1.5,Manhattan
97,80,1.5,Brooklyn
90,250,1.5,Brooklyn
100,349,1.5,Manhattan
94,165,1.5,Manhattan
96,119,1.5,Brooklyn
94,240,1.5,Manhattan
93,215,1.5,Brooklyn
98,49,1.5,Brooklyn
98,175,1.5,Brooklyn
97,165,1.5,Brooklyn
98,99,1.5,Manhattan
98,68,1.5,Brooklyn
99,185,1.5,Brooklyn
92,125,1.5,Manhattan
86,81,1.5,Manhattan
96,199,1.5,Manhattan
,55,1.5,Brooklyn
95,135,1.5,Manhattan
87,65,1.5,Brooklyn
95,100,1.5,Manhattan
89,109,1.5,Brooklyn
87,71,1.5,Manhattan
98,290,1.5,Manhattan
,35,1.5,Manhattan
96,148,1.5,Manhattan
88,57,1.5,Queens
90,150,1.5,Manhattan
89,60,1.5,Manhattan
91,60,1.5,Manhattan
93,40,1.5,Manhattan
91,60,1.5,Manhattan
100,160,1.5,Brooklyn
91,60,1.5,Manhattan
94,65,1.5,Brooklyn
100,121,1.5,Manhattan
94,89,1.5,Brooklyn
100,225,1.5,Brooklyn
93,99,1.5,Brooklyn
97,170,1.5,Brooklyn
98,95,1.5,Brooklyn
99,179,1.5,Manhattan
95,85,1.5,Manhattan
95,65,1.5,Manhattan
97,69,1.5,Manhattan
92,42,1.5,Brooklyn
97,70,1.5,Brooklyn
97,155,1.5,Brooklyn
82,160,1.5,Manhattan
93,135,1.5,Brooklyn
96,47,1.5,Staten Island
89,69,1.5,Manhattan
96,51,1.5,Brooklyn
100,65,1.5,Manhattan
94,70,1.5,Brooklyn
91,150,1.5,Manhattan
91,70,1.5,Brooklyn
96,150,1.5,Brooklyn
85,130,1.5,Manhattan
98,79,1.5,Manhattan
87,149,1.5,Manhattan
,120,1.5,Brooklyn
,250,1.5,Manhattan
93,55,1.5,Brooklyn
99,99,1.5,Manhattan
100,110,1.5,Manhattan
,500,1.5,Brooklyn
99,400,1.5,Queens
,280,1.5,Manhattan
85,130,1.5,Manhattan
94,96,1.5,Brooklyn
90,74,1.5,Queens
84,150,1.5,Brooklyn
96,200,1.5,Brooklyn
100,269,1.5,Manhattan
,80,1.5,Manhattan
90,80,1.5,Brooklyn
83,400,1.5,Manhattan
97,495,1.5,Manhattan
94,85,1.5,Brooklyn
98,85,1.5,Brooklyn
94,999,1.5,Manhattan
93,109,1.5,Manhattan
91,149,1.5,Manhattan
96,150,1.5,Manhattan
80,150,1.5,Manhattan
94,250,1.5,Queens
89,80,1.5,Manhattan
94,80,1.5,Queens
65,75,1.5,Manhattan
98,800,1.5,Brooklyn
91,130,1.5,Brooklyn
,250,1.5,Manhattan
99,140,1.5,Brooklyn
92,145,1.5,Manhattan
95,120,1.5,Brooklyn
64,75,1.5,Brooklyn
90,60,1.5,Brooklyn
95,69,1.5,Brooklyn
99,300,1.5,Manhattan
94,131,1.5,Manhattan
97,120,1.5,Brooklyn
95,100,1.5,Manhattan
95,100,1.5,Brooklyn
,190,1.5,Manhattan
95,160,1.5,Manhattan
91,60,1.5,Queens
96,75,1.5,Brooklyn
93,45,1.5,Queens
96,71,1.5,Manhattan
87,120,1.5,Brooklyn
100,80,1.5,Manhattan
88,100,1.5,Brooklyn
94,250,1.5,Brooklyn
97,235,1.5,Manhattan
96,85,1.5,Brooklyn
97,145,1.5,Brooklyn
,55,1.5,Brooklyn
90,289,1.5,Brooklyn
88,120,1.5,Manhattan
91,149,1.5,Brooklyn
97,166,1.5,Manhattan
90,150,1.5,Brooklyn
99,44,1.5,Brooklyn
99,250,1.5,Manhattan
98,100,1.5,Manhattan
97,178,1.5,Brooklyn
,95,1.5,Queens
92,62,1.5,Manhattan
90,99,1.5,Manhattan
99,80,1.5,Manhattan
95,88,1.5,Manhattan
94,176,1.5,Manhattan
91,62,1.5,Brooklyn
98,51,1.5,Manhattan
99,249,1.5,Brooklyn
92,144,1.5,Manhattan
92,30,1.5,Bronx
89,240,1.5,Brooklyn
94,105,1.5,Manhattan
94,125,1.5,Manhattan
96,170,1.5,Brooklyn
100,150,1.5,Manhattan
98,125,1.5,Manhattan
99,68,1.5,Brooklyn
85,90,1.5,Manhattan
97,50,1.5,Brooklyn
93,65,1.5,Brooklyn
100,200,1.5,Brooklyn
92,65,1.5,Brooklyn
90,58,1.5,Brooklyn
90,65,1.5,Manhattan
93,175,1.5,Brooklyn
,200,1.5,Manhattan
92,115,1.5,Brooklyn
96,140,1.5,Brooklyn
95,62,1.5,Brooklyn
94,95,1.5,Brooklyn
100,100,1.5,Brooklyn
98,108,1.5,Manhattan
91,62,1.5,Brooklyn
100,200,1.5,Brooklyn
98,60,1.5,Brooklyn
93,61,1.5,Brooklyn
100,45,1.5,Brooklyn
87,50,1.5,Brooklyn
91,79,1.5,Brooklyn
94,140,1.5,Brooklyn
96,339,1.5,Manhattan
100,235,1.5,Brooklyn
97,55,1.5,Queens
94,77,1.5,Queens
97,191,1.5,Brooklyn
,500,1.5,Manhattan
96,60,1.5,Manhattan
,70,1.5,Queens
91,295,1.5,Brooklyn
93,100,1.5,Brooklyn
86,49,1.5,Manhattan
98,150,1.5,Manhattan
91,120,1.5,Brooklyn
98,2500,1.5,Manhattan
98,175,1.5,Manhattan
95,107,1.5,Brooklyn
95,98,1.5,Brooklyn
,100,1.5,Manhattan
95,170,1.5,Manhattan
98,63,1.5,Queens
91,100,1.5,Brooklyn
,275,1.5,Brooklyn
95,400,1.5,Manhattan
97,169,1.5,Manhattan
80,90,1.5,Brooklyn
100,329,1.5,Brooklyn
87,49,1.5,Manhattan
85,49,1.5,Manhattan
95,150,1.5,Brooklyn
85,105,1.5,Manhattan
93,38,1.5,Brooklyn
97,105,1.5,Manhattan
100,200,1.5,Manhattan
60,100,1.5,Manhattan
92,145,1.5,Manhattan
77,51,1.5,Brooklyn
97,150,1.5,Brooklyn
100,100,1.5,Manhattan
95,225,1.5,Manhattan
96,265,1.5,Manhattan
95,48,1.5,Brooklyn
93,65,1.5,Brooklyn
93,70,1.5,Brooklyn
96,125,1.5,Manhattan
100,157,1.5,Brooklyn
83,145,1.5,Brooklyn
97,75,1.5,Manhattan
93,280,1.5,Brooklyn
94,250,1.5,Brooklyn
93,250,1.5,Manhattan
92,200,1.5,Manhattan
95,300,1.5,Manhattan
94,179,1.5,Manhattan
99,79,1.5,Manhattan
94,77,1.5,Queens
96,35,1.5,Brooklyn
96,30,1.5,Brooklyn
97,295,1.5,Manhattan
85,150,1.5,Manhattan
91,98,1.5,Brooklyn
94,76,1.5,Queens
93,60,1.5,Brooklyn
97,295,1.5,Manhattan
,40,1.5,Brooklyn
96,119,1.5,Manhattan
96,125,1.5,Brooklyn
98,195,1.5,Brooklyn
97,85,1.5,Manhattan
97,180,1.5,Brooklyn
100,55,1.5,Manhattan
97,99,1.5,Brooklyn
94,75,1.5,Manhattan
89,85,1.5,Brooklyn
88,75,1.5,Brooklyn
100,53,1.5,Brooklyn
95,150,1.5,Brooklyn
95,99,1.5,Manhattan
96,135,1.5,Brooklyn
95,200,1.5,Manhattan
100,200,1.5,Manhattan
95,100,1.5,Brooklyn
93,134,1.5,Brooklyn
95,100,1.5,Manhattan
99,40,1.5,Brooklyn
96,400,1.5,Brooklyn
95,115,1.5,Queens
93,775,1.5,Manhattan
96,299,1.5,Manhattan
92,79,1.5,Brooklyn
94,189,1.5,Brooklyn
86,100,1.5,Manhattan
81,49,1.5,Brooklyn
97,100,1.5,Bronx
92,165,1.5,Brooklyn
89,87,1.5,Manhattan
98,119,1.5,Brooklyn
96,120,1.5,Brooklyn
93,62,1.5,Brooklyn
96,145,1.5,Brooklyn
94,75,1.5,Manhattan
92,64,1.5,Brooklyn
84,75,1.5,Brooklyn
97,190,1.5,Manhattan
91,98,1.5,Brooklyn
94,150,1.5,Brooklyn
90,99,1.5,Queens
,100,1.5,Manhattan
97,159,1.5,Manhattan
97,70,1.5,Brooklyn
98,91,1.5,Manhattan
83,325,1.5,Brooklyn
92,149,1.5,Brooklyn
89,170,1.5,Manhattan
88,85,1.5,Queens
94,99,1.5,Manhattan
90,81,1.5,Queens
97,195,1.5,Manhattan
83,88,1.5,Manhattan
,100,1.5,Manhattan
93,130,1.5,Brooklyn
94,135,1.5,Manhattan
93,75,1.5,Brooklyn
,100,1.5,Brooklyn
91,165,1.5,Manhattan
92,78,1.5,Queens
92,350,1.5,Brooklyn
95,180,1.5,Queens
93,225,1.5,Brooklyn
86,170,1.5,Manhattan
93,349,1.5,Manhattan
91,70,1.5,Manhattan
94,420,1.5,Manhattan
96,119,1.5,Manhattan
87,150,1.5,Manhattan
95,191,1.5,Manhattan
98,187,1.5,Manhattan
93,172,1.5,Manhattan
