income,Daily_price,Size,Area
122,80,1.5,Brooklyn
2100,100,1.5,Brooklyn
3150,150,1.5,Manhattan
1368,120,1.5,Manhattan
893,250,1.5,Manhattan
4095,195,1.5,Manhattan
2604,124,1.5,Brooklyn
15750,750,1.5,Manhattan
960,200,1.5,Manhattan
201,45,1.5,Brooklyn
2250,150,1.5,Manhattan
2079,99,1.5,Brooklyn
345,100,1.5,Brooklyn
1196,123,1.5,Brooklyn
155,110,1.5,Brooklyn
2228,120,1.5,Manhattan
2310,110,1.5,Manhattan
88,68,1.5,Brooklyn
196,85,1.5,Manhattan
6279,299,1.5,Manhattan
1700,82,1.5,Brooklyn
247,47,1.5,Brooklyn
1432,119,1.5,Brooklyn
2730,130,1.5,Brooklyn
97,40,1.5,Brooklyn
2940,140,1.5,Brooklyn
3780,180,1.5,Manhattan
2100,100,1.5,Brooklyn
3045,145,1.5,Brooklyn
2100,100,1.5,Queens
3150,150,1.5,Manhattan
263,103,1.5,Manhattan
270,150,1.5,Brooklyn
3990,190,1.5,Manhattan
570,50,1.5,Manhattan
123,95,1.5,Brooklyn
1911,91,1.5,Brooklyn
3045,145,1.5,Brooklyn
1307,88,1.5,Manhattan
176,35,1.5,Brooklyn
2520,120,1.5,Manhattan
218,50,1.5,Queens
6090,290,1.5,Manhattan
7923,695,1.5,Manhattan
4200,200,1.5,Brooklyn
210,10,1.5,Manhattan
464,47,1.5,Staten Island
3675,175,1.5,Manhattan
1575,75,1.5,Queens
825,275,1.5,Manhattan
474,23,1.5,Bronx
1635,250,1.5,Manhattan
4179,199,1.5,Manhattan
148,130,1.5,Manhattan
3381,161,1.5,Brooklyn
2310,110,1.5,Manhattan
1365,65,1.5,Brooklyn
1260,60,1.5,Brooklyn
3465,165,1.5,Manhattan
819,39,1.5,Queens
1062,100,1.5,Brooklyn
1869,89,1.5,Brooklyn
71,55,1.5,Manhattan
1680,80,1.5,Queens
235,40,1.5,Brooklyn
247,60,1.5,Queens
1280,90,1.5,Queens
882,245,1.5,Manhattan
3675,175,1.5,Manhattan
1134,210,1.5,Brooklyn
3360,350,1.5,Brooklyn
31,45,1.5,Manhattan
3699,300,1.5,Manhattan
225,125,1.5,Brooklyn
4725,225,1.5,Brooklyn
1890,90,1.5,Queens
198,110,1.5,Queens
1365,65,1.5,Brooklyn
2625,125,1.5,Brooklyn
70,35,1.5,Brooklyn
941,160,1.5,Brooklyn
250,59,1.5,Brooklyn
269,299,1.5,Manhattan
1050,50,1.5,Brooklyn
1260,60,1.5,Brooklyn
5250,250,1.5,Brooklyn
734,72,1.5,Manhattan
1995,95,1.5,Manhattan
990,60,1.5,Queens
2919,139,1.5,Manhattan
3150,150,1.5,Brooklyn
374,33,1.5,Staten Island
1021,60,1.5,Brooklyn
889,89,1.5,Manhattan
819,39,1.5,Queens
755,50,1.5,Queens
1428,68,1.5,Manhattan
3624,185,1.5,Manhattan
1125,100,1.5,Brooklyn
2436,116,1.5,Manhattan
2940,140,1.5,Brooklyn
2079,99,1.5,Brooklyn
635,90,1.5,Manhattan
923,180,1.5,Brooklyn
1260,60,1.5,Brooklyn
2400,125,1.5,Manhattan
900,150,1.5,Manhattan
2250,125,1.5,Manhattan
2625,125,1.5,Manhattan
3885,185,1.5,Manhattan
9450,450,1.5,Manhattan
1365,65,1.5,Brooklyn
1683,85,1.5,Manhattan
2585,139,1.5,Manhattan
406,26,1.5,Manhattan
1620,150,1.5,Manhattan
1065,65,1.5,Bronx
2310,110,1.5,Manhattan
1886,125,1.5,Brooklyn
1575,75,1.5,Queens
3045,145,1.5,Brooklyn
59,65,1.5,Brooklyn
335,115,1.5,Manhattan
870,200,1.5,Brooklyn
3087,147,1.5,Manhattan
4725,225,1.5,Manhattan
105,50,1.5,Manhattan
23,36,1.5,Brooklyn
1478,75,1.5,Brooklyn
1260,60,1.5,Manhattan
6195,295,1.5,Brooklyn
1085,80,1.5,Brooklyn
819,39,1.5,Queens
100,36,1.5,Brooklyn
8400,400,1.5,Manhattan
131,73,1.5,Manhattan
5019,239,1.5,Manhattan
3444,164,1.5,Manhattan
1656,119,1.5,Manhattan
3717,177,1.5,Manhattan
1270,137,1.5,Manhattan
540,300,1.5,Manhattan
1979,101,1.5,Manhattan
1022,60,1.5,Brooklyn
2772,132,1.5,Manhattan
1365,65,1.5,Manhattan
3360,160,1.5,Manhattan
1646,280,1.5,Manhattan
1680,80,1.5,Brooklyn
1487,140,1.5,Manhattan
1198,110,1.5,Brooklyn
1128,200,1.5,Manhattan
2100,100,1.5,Manhattan
792,120,1.5,Manhattan
529,70,1.5,Manhattan
3717,177,1.5,Manhattan
1680,80,1.5,Brooklyn
1470,70,1.5,Brooklyn
64,102,1.5,Brooklyn
1050,50,1.5,Brooklyn
691,75,1.5,Manhattan
20454,974,1.5,Brooklyn
798,38,1.5,Manhattan
63,55,1.5,Manhattan
480,50,1.5,Brooklyn
154,119,1.5,Brooklyn
1092,52,1.5,Brooklyn
571,160,1.5,Manhattan
2546,205,1.5,Manhattan
741,65,1.5,Manhattan
1785,85,1.5,Manhattan
231,50,1.5,Manhattan
1953,93,1.5,Manhattan
166,36,1.5,Manhattan
578,119,1.5,Manhattan
959,150,1.5,Brooklyn
735,35,1.5,Staten Island
1768,120,1.5,Manhattan
192,100,1.5,Manhattan
303,99,1.5,Manhattan
147,114,1.5,Brooklyn
206,35,1.5,Brooklyn
1517,150,1.5,Manhattan
807,90,1.5,Manhattan
837,128,1.5,Brooklyn
761,180,1.5,Manhattan
2100,100,1.5,Brooklyn
1507,159,1.5,Manhattan
2625,125,1.5,Brooklyn
2079,99,1.5,Brooklyn
840,40,1.5,Manhattan
2625,125,1.5,Bronx
1260,60,1.5,Manhattan
4578,218,1.5,Manhattan
224,46,1.5,Brooklyn
1216,210,1.5,Manhattan
5040,240,1.5,Brooklyn
1050,50,1.5,Queens
131,115,1.5,Manhattan
1109,85,1.5,Bronx
1493,160,1.5,Manhattan
1890,90,1.5,Manhattan
1008,60,1.5,Queens
3996,200,1.5,Brooklyn
56,40,1.5,Queens
216,89,1.5,Brooklyn
339,95,1.5,Manhattan
2835,135,1.5,Brooklyn
5460,260,1.5,Manhattan
1890,90,1.5,Manhattan
769,125,1.5,Brooklyn
3465,165,1.5,Manhattan
4200,200,1.5,Queens
2394,114,1.5,Manhattan
1116,60,1.5,Manhattan
1697,123,1.5,Manhattan
315,75,1.5,Staten Island
3339,159,1.5,Brooklyn
137,120,1.5,Manhattan
2079,99,1.5,Brooklyn
226,175,1.5,Manhattan
630,85,1.5,Brooklyn
1155,55,1.5,Queens
1558,80,1.5,Queens
162,90,1.5,Manhattan
1566,180,1.5,Manhattan
711,47,1.5,Brooklyn
5775,275,1.5,Queens
2415,115,1.5,Brooklyn
4179,199,1.5,Staten Island
428,120,1.5,Brooklyn
455,50,1.5,Brooklyn
1524,149,1.5,Brooklyn
5565,700,1.5,Manhattan
945,45,1.5,Queens
92,55,1.5,Brooklyn
2310,110,1.5,Manhattan
44,70,1.5,Queens
858,50,1.5,Queens
653,121,1.5,Brooklyn
833,62,1.5,Brooklyn
360,50,1.5,Manhattan
406,52,1.5,Queens
3360,160,1.5,Brooklyn
126,200,1.5,Brooklyn
90,50,1.5,Staten Island
1995,95,1.5,Manhattan
963,300,1.5,Manhattan
2814,134,1.5,Brooklyn
3129,149,1.5,Queens
314,35,1.5,Queens
2848,140,1.5,Manhattan
3960,200,1.5,Manhattan
2919,139,1.5,Manhattan
1658,80,1.5,Manhattan
152,79,1.5,Manhattan
712,40,1.5,Bronx
1785,85,1.5,Brooklyn
3363,295,1.5,Manhattan
2716,425,1.5,Brooklyn
1008,48,1.5,Brooklyn
1302,350,1.5,Manhattan
1365,65,1.5,Manhattan
333,65,1.5,Manhattan
50,80,1.5,Brooklyn
9450,450,1.5,Manhattan
1155,55,1.5,Queens
924,44,1.5,Manhattan
3150,150,1.5,Brooklyn
2100,100,1.5,Bronx
1049,150,1.5,Manhattan
270,150,1.5,Manhattan
452,350,1.5,Brooklyn
2081,128,1.5,Queens
4200,200,1.5,Manhattan
140,78,1.5,Queens
190,40,1.5,Brooklyn
81,71,1.5,Manhattan
146,60,1.5,Queens
1239,59,1.5,Queens
12184,599,1.5,Brooklyn
2625,125,1.5,Brooklyn
618,115,1.5,Brooklyn
1495,110,1.5,Manhattan
3360,160,1.5,Manhattan
42000,2000,1.5,Queens
304,125,1.5,Brooklyn
529,90,1.5,Brooklyn
591,44,1.5,Brooklyn
184,60,1.5,Brooklyn
245,190,1.5,Manhattan
47,60,1.5,Brooklyn
1302,62,1.5,Manhattan
2730,130,1.5,Manhattan
154,119,1.5,Manhattan
4200,200,1.5,Brooklyn
1932,92,1.5,Manhattan
378,45,1.5,Brooklyn
2994,200,1.5,Manhattan
245,120,1.5,Manhattan
102,42,1.5,Brooklyn
1014,130,1.5,Manhattan
1869,89,1.5,Manhattan
35,45,1.5,Brooklyn
1575,75,1.5,Manhattan
1296,80,1.5,Manhattan
5162,249,1.5,Manhattan
72,40,1.5,Brooklyn
347,150,1.5,Bronx
2730,130,1.5,Manhattan
289,55,1.5,Brooklyn
78,87,1.5,Manhattan
206,50,1.5,Manhattan
840,40,1.5,Brooklyn
28,45,1.5,Brooklyn
840,100,1.5,Brooklyn
777,37,1.5,Brooklyn
2037,97,1.5,Manhattan
4725,225,1.5,Brooklyn
4200,200,1.5,Queens
28,40,1.5,Brooklyn
439,80,1.5,Manhattan
3263,250,1.5,Brooklyn
2835,135,1.5,Brooklyn
4179,199,1.5,Manhattan
2457,117,1.5,Manhattan
3570,170,1.5,Manhattan
896,119,1.5,Manhattan
1607,450,1.5,Brooklyn
882,42,1.5,Queens
1659,79,1.5,Brooklyn
624,80,1.5,Brooklyn
1155,55,1.5,Brooklyn
97,75,1.5,Brooklyn
1755,128,1.5,Brooklyn
1245,70,1.5,Brooklyn
2562,122,1.5,Manhattan
59,46,1.5,Queens
788,150,1.5,Queens
125,199,1.5,Manhattan
1470,70,1.5,Manhattan
2205,105,1.5,Brooklyn
317,59,1.5,Queens
80,67,1.5,Manhattan
1281,61,1.5,Brooklyn
2100,100,1.5,Manhattan
98,86,1.5,Queens
653,85,1.5,Queens
3045,145,1.5,Manhattan
3150,150,1.5,Manhattan
1155,55,1.5,Bronx
1454,80,1.5,Manhattan
1050,50,1.5,Queens
32,50,1.5,Brooklyn
1050,50,1.5,Queens
1178,151,1.5,Brooklyn
126,200,1.5,Manhattan
528,275,1.5,Manhattan
1354,147,1.5,Manhattan
7350,350,1.5,Manhattan
405,225,1.5,Brooklyn
155,140,1.5,Brooklyn
2289,109,1.5,Queens
1995,95,1.5,Brooklyn
1155,55,1.5,Queens
2651,190,1.5,Manhattan
2078,250,1.5,Brooklyn
966,46,1.5,Brooklyn
118,40,1.5,Queens
630,210,1.5,Manhattan
2430,250,1.5,Queens
589,105,1.5,Brooklyn
511,86,1.5,Manhattan
1535,150,1.5,Manhattan
1260,60,1.5,Queens
3152,225,1.5,Brooklyn
560,157,1.5,Brooklyn
626,140,1.5,Queens
1554,74,1.5,Bronx
1152,150,1.5,Brooklyn
1575,75,1.5,Manhattan
46,40,1.5,Brooklyn
2441,180,1.5,Manhattan
4355,344,1.5,Manhattan
46,40,1.5,Brooklyn
443,99,1.5,Brooklyn
2982,142,1.5,Manhattan
1575,75,1.5,Brooklyn
2327,550,1.5,Manhattan
945,45,1.5,Bronx
952,59,1.5,Queens
2947,160,1.5,Manhattan
1995,95,1.5,Queens
1239,59,1.5,Brooklyn
3444,164,1.5,Manhattan
2328,200,1.5,Manhattan
168,130,1.5,Brooklyn
371,104,1.5,Queens
858,130,1.5,Manhattan
618,30,1.5,Queens
1131,65,1.5,Manhattan
5250,250,1.5,Manhattan
292,60,1.5,Queens
523,48,1.5,Queens
3129,149,1.5,Queens
63,100,1.5,Manhattan
484,62,1.5,Brooklyn
2539,135,1.5,Brooklyn
1215,500,1.5,Queens
143,59,1.5,Manhattan
840,40,1.5,Bronx
2535,215,1.5,Brooklyn
1728,120,1.5,Queens
1029,49,1.5,Queens
5250,250,1.5,Manhattan
479,75,1.5,Brooklyn
31,34,1.5,Brooklyn
3549,169,1.5,Manhattan
1260,60,1.5,Brooklyn
7875,375,1.5,Manhattan
3150,150,1.5,Brooklyn
1260,60,1.5,Queens
1011,100,1.5,Brooklyn
243,100,1.5,Queens
244,125,1.5,Manhattan
1429,120,1.5,Brooklyn
1429,75,1.5,Brooklyn
12600,600,1.5,Brooklyn
1260,60,1.5,Queens
338,60,1.5,Queens
122,50,1.5,Manhattan
3129,149,1.5,Manhattan
227,118,1.5,Manhattan
90,70,1.5,Manhattan
1520,165,1.5,Brooklyn
95,150,1.5,Manhattan
512,50,1.5,Manhattan
414,33,1.5,Staten Island
1260,60,1.5,Queens
819,50,1.5,Queens
2247,107,1.5,Manhattan
417,112,1.5,Manhattan
392,50,1.5,Brooklyn
288,150,1.5,Manhattan
617,45,1.5,Brooklyn
941,75,1.5,Manhattan
1050,50,1.5,Manhattan
5153,250,1.5,Queens
1013,60,1.5,Brooklyn
486,136,1.5,Manhattan
2079,99,1.5,Brooklyn
2163,103,1.5,Bronx
207,115,1.5,Manhattan
383,125,1.5,Manhattan
3780,180,1.5,Brooklyn
2228,120,1.5,Manhattan
3444,164,1.5,Manhattan
609,50,1.5,Queens
912,80,1.5,Brooklyn
509,49,1.5,Queens
32,50,1.5,Manhattan
2520,120,1.5,Queens
1260,60,1.5,Queens
290,84,1.5,Manhattan
864,120,1.5,Manhattan
1575,75,1.5,Brooklyn
614,60,1.5,Brooklyn
79,80,1.5,Brooklyn
3150,150,1.5,Manhattan
3150,150,1.5,Brooklyn
1410,200,1.5,Queens
2079,99,1.5,Brooklyn
211,110,1.5,Queens
4725,225,1.5,Brooklyn
1302,95,1.5,Brooklyn
1365,65,1.5,Brooklyn
2016,235,1.5,Manhattan
3150,150,1.5,Queens
5250,250,1.5,Manhattan
651,175,1.5,Manhattan
2476,179,1.5,Brooklyn
3150,150,1.5,Brooklyn
2730,130,1.5,Brooklyn
107,44,1.5,Brooklyn
2727,300,1.5,Manhattan
2780,215,1.5,Manhattan
3807,450,1.5,Brooklyn
486,100,1.5,Manhattan
303,85,1.5,Manhattan
574,145,1.5,Brooklyn
4725,225,1.5,Brooklyn
945,45,1.5,Queens
144,75,1.5,Brooklyn
211,110,1.5,Brooklyn
2100,100,1.5,Brooklyn
644,265,1.5,Brooklyn
245,120,1.5,Brooklyn
3885,185,1.5,Manhattan
79,125,1.5,Manhattan
490,160,1.5,Manhattan
2930,220,1.5,Manhattan
1575,75,1.5,Queens
1733,330,1.5,Manhattan
1050,50,1.5,Queens
1533,73,1.5,Manhattan
778,129,1.5,Brooklyn
169,40,1.5,Queens
11196,1200,1.5,Manhattan
4200,200,1.5,Brooklyn
220,41,1.5,Brooklyn
6195,295,1.5,Manhattan
1980,150,1.5,Manhattan
342,170,1.5,Manhattan
2121,101,1.5,Queens
1297,175,1.5,Manhattan
2205,105,1.5,Manhattan
219,90,1.5,Queens
1078,99,1.5,Brooklyn
270,100,1.5,Queens
4893,233,1.5,Brooklyn
1260,60,1.5,Brooklyn
768,400,1.5,Manhattan
98,109,1.5,Queens
4200,200,1.5,Brooklyn
55,79,1.5,Brooklyn
2835,135,1.5,Brooklyn
5271,251,1.5,Manhattan
449,140,1.5,Brooklyn
1260,60,1.5,Brooklyn
190,62,1.5,Brooklyn
113,99,1.5,Brooklyn
1050,50,1.5,Queens
1203,224,1.5,Manhattan
171,95,1.5,Brooklyn
525,108,1.5,Brooklyn
840,40,1.5,Brooklyn
615,94,1.5,Manhattan
3360,160,1.5,Manhattan
161,50,1.5,Queens
1220,149,1.5,Queens
1575,75,1.5,Brooklyn
1785,85,1.5,Manhattan
97,75,1.5,Queens
430,80,1.5,Queens
3150,150,1.5,Brooklyn
1155,55,1.5,Queens
4095,195,1.5,Manhattan
155,120,1.5,Manhattan
29205,1500,1.5,Manhattan
840,40,1.5,Queens
1118,175,1.5,Queens
2165,180,1.5,Manhattan
4725,225,1.5,Manhattan
3150,150,1.5,Brooklyn
692,50,1.5,Bronx
3570,170,1.5,Manhattan
212,50,1.5,Brooklyn
347,82,1.5,Brooklyn
7350,350,1.5,Manhattan
261,415,1.5,Brooklyn
2352,112,1.5,Brooklyn
632,170,1.5,Manhattan
2520,120,1.5,Manhattan
1260,60,1.5,Brooklyn
1134,54,1.5,Queens
966,46,1.5,Bronx
298,80,1.5,Bronx
1350,150,1.5,Brooklyn
3780,180,1.5,Staten Island
541,128,1.5,Brooklyn
8400,400,1.5,Brooklyn
436,48,1.5,Queens
2625,125,1.5,Brooklyn
1632,170,1.5,Manhattan
720,80,1.5,Manhattan
2919,139,1.5,Manhattan
1059,162,1.5,Manhattan
1575,75,1.5,Brooklyn
1953,93,1.5,Queens
915,99,1.5,Manhattan
1322,89,1.5,Manhattan
1545,85,1.5,Brooklyn
49275,2500,1.5,Manhattan
1320,110,1.5,Manhattan
2100,100,1.5,Brooklyn
1198,223,1.5,Manhattan
194,48,1.5,Brooklyn
501,206,1.5,Manhattan
3444,164,1.5,Manhattan
1890,90,1.5,Brooklyn
945,45,1.5,Brooklyn
410,65,1.5,Manhattan
1153,170,1.5,Manhattan
4078,199,1.5,Bronx
3800,850,1.5,Manhattan
2919,139,1.5,Brooklyn
43,38,1.5,Bronx
3150,150,1.5,Manhattan
1330,155,1.5,Brooklyn
3759,179,1.5,Brooklyn
3360,160,1.5,Brooklyn
1365,65,1.5,Brooklyn
2730,130,1.5,Brooklyn
1869,89,1.5,Queens
1575,75,1.5,Brooklyn
190,99,1.5,Brooklyn
682,64,1.5,Manhattan
315,500,1.5,Manhattan
300,50,1.5,Manhattan
2100,100,1.5,Brooklyn
2835,135,1.5,Brooklyn
1613,197,1.5,Brooklyn
4725,225,1.5,Manhattan
2205,105,1.5,Queens
1153,170,1.5,Manhattan
1428,68,1.5,Brooklyn
2310,110,1.5,Manhattan
7560,360,1.5,Manhattan
4200,200,1.5,Manhattan
69,100,1.5,Manhattan
752,140,1.5,Manhattan
3129,149,1.5,Brooklyn
4410,210,1.5,Brooklyn
2688,128,1.5,Manhattan
2625,125,1.5,Brooklyn
3150,150,1.5,Manhattan
1680,80,1.5,Manhattan
67,52,1.5,Brooklyn
7350,350,1.5,Brooklyn
395,129,1.5,Brooklyn
240,125,1.5,Manhattan
498,100,1.5,Brooklyn
2239,140,1.5,Manhattan
945,45,1.5,Brooklyn
727,70,1.5,Brooklyn
97,75,1.5,Brooklyn
208,90,1.5,Bronx
2100,100,1.5,Manhattan
1182,130,1.5,Manhattan
3696,176,1.5,Manhattan
1575,75,1.5,Manhattan
286,89,1.5,Manhattan
2730,130,1.5,Manhattan
482,65,1.5,Manhattan
1260,60,1.5,Brooklyn
1680,80,1.5,Queens
4011,191,1.5,Manhattan
2418,650,1.5,Brooklyn
404,175,1.5,Manhattan
2100,100,1.5,Manhattan
637,113,1.5,Brooklyn
755,95,1.5,Manhattan
9795,598,1.5,Manhattan
2730,130,1.5,Brooklyn
5775,275,1.5,Brooklyn
146,60,1.5,Brooklyn
1785,85,1.5,Queens
63,100,1.5,Brooklyn
1265,190,1.5,Manhattan
1215,250,1.5,Manhattan
3150,150,1.5,Manhattan
1365,65,1.5,Queens
981,100,1.5,Queens
1044,120,1.5,Brooklyn
1290,215,1.5,Brooklyn
2520,120,1.5,Brooklyn
941,50,1.5,Queens
1785,85,1.5,Brooklyn
672,32,1.5,Staten Island
3671,239,1.5,Manhattan
1023,50,1.5,Brooklyn
2156,159,1.5,Manhattan
74,107,1.5,Brooklyn
135,75,1.5,Brooklyn
155,120,1.5,Manhattan
784,125,1.5,Brooklyn
5250,250,1.5,Manhattan
651,217,1.5,Brooklyn
14679,699,1.5,Manhattan
9975,475,1.5,Brooklyn
594,150,1.5,Brooklyn
3150,150,1.5,Brooklyn
1789,225,1.5,Manhattan
4725,225,1.5,Manhattan
6300,300,1.5,Brooklyn
2940,140,1.5,Manhattan
11550,550,1.5,Queens
4200,200,1.5,Manhattan
2352,112,1.5,Manhattan
1869,89,1.5,Queens
5229,249,1.5,Brooklyn
1029,49,1.5,Queens
1050,50,1.5,Queens
813,46,1.5,Brooklyn
9450,450,1.5,Manhattan
1436,89,1.5,Manhattan
1659,79,1.5,Brooklyn
249,50,1.5,Brooklyn
1470,70,1.5,Manhattan
74,118,1.5,Queens
97,75,1.5,Manhattan
82,41,1.5,Brooklyn
1890,90,1.5,Manhattan
941,150,1.5,Brooklyn
120,47,1.5,Brooklyn
1659,79,1.5,Queens
1637,160,1.5,Manhattan
2574,150,1.5,Manhattan
945,45,1.5,Brooklyn
1159,60,1.5,Manhattan
7077,337,1.5,Manhattan
1638,78,1.5,Brooklyn
1232,169,1.5,Brooklyn
3549,169,1.5,Queens
54,86,1.5,Manhattan
7350,350,1.5,Manhattan
2079,99,1.5,Brooklyn
3780,180,1.5,Manhattan
1802,105,1.5,Brooklyn
1785,85,1.5,Brooklyn
785,143,1.5,Manhattan
2730,130,1.5,Manhattan
361,97,1.5,Manhattan
2814,134,1.5,Manhattan
1145,152,1.5,Manhattan
840,40,1.5,Brooklyn
664,79,1.5,Brooklyn
741,100,1.5,Manhattan
1848,400,1.5,Manhattan
1302,62,1.5,Queens
3780,180,1.5,Manhattan
3150,150,1.5,Brooklyn
1530,75,1.5,Brooklyn
1827,87,1.5,Brooklyn
1073,132,1.5,Manhattan
8190,390,1.5,Manhattan
774,55,1.5,Brooklyn
1890,90,1.5,Manhattan
559,95,1.5,Brooklyn
1239,59,1.5,Manhattan
313,49,1.5,Brooklyn
470,75,1.5,Staten Island
384,200,1.5,Manhattan
138,45,1.5,Queens
1890,90,1.5,Brooklyn
79,125,1.5,Brooklyn
241,110,1.5,Queens
2415,115,1.5,Manhattan
681,69,1.5,Queens
1596,76,1.5,Manhattan
116,90,1.5,Manhattan
1796,182,1.5,Manhattan
936,65,1.5,Brooklyn
1798,95,1.5,Manhattan
2520,120,1.5,Brooklyn
777,37,1.5,Brooklyn
360,85,1.5,Brooklyn
198,110,1.5,Manhattan
2348,140,1.5,Brooklyn
95,150,1.5,Manhattan
1382,120,1.5,Manhattan
1785,85,1.5,Brooklyn
948,130,1.5,Manhattan
288,49,1.5,Queens
6300,300,1.5,Brooklyn
417,130,1.5,Brooklyn
1406,125,1.5,Brooklyn
2079,99,1.5,Manhattan
3432,200,1.5,Manhattan
195,46,1.5,Manhattan
48,70,1.5,Brooklyn
1793,166,1.5,Manhattan
255,100,1.5,Manhattan
2100,100,1.5,Brooklyn
72,40,1.5,Brooklyn
161,50,1.5,Brooklyn
114,38,1.5,Queens
1552,199,1.5,Manhattan
947,50,1.5,Manhattan
1008,175,1.5,Queens
95,74,1.5,Manhattan
2373,113,1.5,Manhattan
1554,74,1.5,Brooklyn
1380,200,1.5,Brooklyn
231,95,1.5,Brooklyn
1806,86,1.5,Bronx
367,260,1.5,Brooklyn
1223,65,1.5,Brooklyn
3465,165,1.5,Manhattan
489,100,1.5,Brooklyn
1890,90,1.5,Queens
924,44,1.5,Manhattan
203,75,1.5,Manhattan
457,299,1.5,Manhattan
7191,799,1.5,Manhattan
1470,70,1.5,Queens
645,42,1.5,Manhattan
2100,100,1.5,Queens
230,60,1.5,Brooklyn
1341,92,1.5,Brooklyn
96,50,1.5,Queens
3465,165,1.5,Manhattan
1123,65,1.5,Brooklyn
647,99,1.5,Manhattan
486,100,1.5,Brooklyn
756,197,1.5,Manhattan
3908,250,1.5,Brooklyn
365,45,1.5,Brooklyn
768,200,1.5,Brooklyn
153,50,1.5,Brooklyn
4179,199,1.5,Manhattan
482,150,1.5,Brooklyn
50,80,1.5,Brooklyn
1785,85,1.5,Manhattan
1197,65,1.5,Brooklyn
1791,100,1.5,Manhattan
2669,150,1.5,Queens
365,150,1.5,Brooklyn
312,84,1.5,Manhattan
3814,339,1.5,Manhattan
1412,175,1.5,Manhattan
3295,339,1.5,Manhattan
1029,49,1.5,Queens
180,100,1.5,Manhattan
69,110,1.5,Manhattan
337,105,1.5,Manhattan
961,75,1.5,Manhattan
554,140,1.5,Manhattan
221,245,1.5,Brooklyn
357,140,1.5,Brooklyn
573,195,1.5,Bronx
576,150,1.5,Manhattan
945,45,1.5,Brooklyn
735,35,1.5,Manhattan
840,40,1.5,Queens
2079,99,1.5,Manhattan
1365,65,1.5,Brooklyn
2625,125,1.5,Queens
1260,60,1.5,Brooklyn
1260,60,1.5,Brooklyn
8379,399,1.5,Manhattan
2268,108,1.5,Brooklyn
2790,299,1.5,Manhattan
612,240,1.5,Brooklyn
4200,200,1.5,Manhattan
1680,80,1.5,Bronx
703,61,1.5,Brooklyn
198,200,1.5,Brooklyn
976,53,1.5,Manhattan
1101,100,1.5,Queens
1365,65,1.5,Queens
7350,350,1.5,Manhattan
1155,55,1.5,Manhattan
735,35,1.5,Brooklyn
1661,245,1.5,Manhattan
2772,132,1.5,Queens
297,45,1.5,Bronx
1744,155,1.5,Manhattan
900,150,1.5,Brooklyn
1881,150,1.5,Brooklyn
191,75,1.5,Queens
2100,100,1.5,Manhattan
2310,110,1.5,Manhattan
3360,160,1.5,Brooklyn
2940,250,1.5,Brooklyn
558,150,1.5,Queens
488,53,1.5,Brooklyn
11048,750,1.5,Manhattan
2971,145,1.5,Manhattan
1428,68,1.5,Manhattan
1470,70,1.5,Queens
1785,85,1.5,Manhattan
477,60,1.5,Brooklyn
1365,65,1.5,Queens
1431,130,1.5,Manhattan
79,61,1.5,Brooklyn
6300,300,1.5,Brooklyn
861,41,1.5,Brooklyn
8925,425,1.5,Manhattan
2254,110,1.5,Brooklyn
3150,150,1.5,Brooklyn
840,40,1.5,Brooklyn
485,165,1.5,Manhattan
2457,117,1.5,Brooklyn
1593,95,1.5,Brooklyn
932,75,1.5,Brooklyn
2688,140,1.5,Brooklyn
2625,125,1.5,Brooklyn
1785,85,1.5,Manhattan
672,200,1.5,Brooklyn
3129,149,1.5,Bronx
533,85,1.5,Brooklyn
395,30,1.5,Brooklyn
1932,92,1.5,Queens
261,60,1.5,Queens
3150,150,1.5,Manhattan
180,35,1.5,Brooklyn
1037,140,1.5,Brooklyn
4200,200,1.5,Brooklyn
785,120,1.5,Manhattan
2892,170,1.5,Brooklyn
1743,83,1.5,Manhattan
393,110,1.5,Queens
1869,89,1.5,Manhattan
662,96,1.5,Queens
1147,70,1.5,Manhattan
1680,80,1.5,Queens
1090,65,1.5,Brooklyn
6510,310,1.5,Manhattan
3150,150,1.5,Brooklyn
1998,150,1.5,Manhattan
1449,69,1.5,Brooklyn
3218,375,1.5,Brooklyn
2531,175,1.5,Manhattan
644,47,1.5,Manhattan
3150,150,1.5,Manhattan
3360,160,1.5,Manhattan
1920,125,1.5,Manhattan
7350,350,1.5,Brooklyn
194,150,1.5,Manhattan
362,60,1.5,Bronx
245,120,1.5,Manhattan
780,1000,1.5,Brooklyn
999,300,1.5,Brooklyn
84,85,1.5,Brooklyn
169,120,1.5,Brooklyn
1533,73,1.5,Brooklyn
4956,236,1.5,Manhattan
677,110,1.5,Brooklyn
163,80,1.5,Manhattan
306,100,1.5,Brooklyn
1028,99,1.5,Manhattan
1575,75,1.5,Brooklyn
219,170,1.5,Manhattan
2520,120,1.5,Manhattan
123,64,1.5,Brooklyn
2625,125,1.5,Brooklyn
673,195,1.5,Manhattan
2520,300,1.5,Manhattan
2100,100,1.5,Brooklyn
522,174,1.5,Manhattan
1476,123,1.5,Manhattan
1470,70,1.5,Queens
903,43,1.5,Queens
1545,95,1.5,Brooklyn
2499,119,1.5,Manhattan
804,95,1.5,Brooklyn
3129,149,1.5,Manhattan
2520,120,1.5,Brooklyn
1206,134,1.5,Manhattan
129,100,1.5,Brooklyn
417,139,1.5,Manhattan
