Availability,Daily_price,Size,Area
90,125,1.5,Queens
268,60,1.5,Bronx
115,70,1.5,Manhattan
362,55,1.5,Brooklyn
54,88,1.5,Brooklyn
342,55,1.5,Brooklyn
355,55,1.5,Brooklyn
345,55,1.5,Brooklyn
0,160,1.5,Brooklyn
58,125,1.5,Brooklyn
179,200,1.5,Manhattan
40,240,1.5,Brooklyn
0,65,1.5,Brooklyn
0,85,1.5,Brooklyn
0,69,1.5,Manhattan
0,65,1.5,Brooklyn
89,175,1.5,Manhattan
69,50,1.5,Brooklyn
59,187,1.5,Manhattan
0,225,1.5,Manhattan
58,160,1.5,Manhattan
161,155,1.5,Brooklyn
0,75,1.5,Queens
337,75,1.5,Queens
9,299,1.5,Manhattan
89,90,1.5,Manhattan
134,300,1.5,Brooklyn
54,285,1.5,Brooklyn
0,38,1.5,Queens
13,330,1.5,Manhattan
360,85,1.5,Queens
348,50,1.5,Bronx
0,150,1.5,Brooklyn
0,63,1.5,Brooklyn
177,85,1.5,Brooklyn
50,85,1.5,Queens
0,90,1.5,Manhattan
56,43,1.5,Brooklyn
31,80,1.5,Manhattan
0,153,1.5,Manhattan
155,172,1.5,Brooklyn
93,125,1.5,Brooklyn
36,50,1.5,Brooklyn
75,54,1.5,Queens
179,199,1.5,Manhattan
43,120,1.5,Manhattan
38,50,1.5,Brooklyn
365,80,1.5,Brooklyn
0,55,1.5,Queens
244,33,1.5,Queens
0,45,1.5,Brooklyn
0,150,1.5,Manhattan
1,37,1.5,Brooklyn
2,150,1.5,Manhattan
162,60,1.5,Queens
84,125,1.5,Manhattan
153,58,1.5,Queens
194,57,1.5,Queens
73,185,1.5,Queens
0,65,1.5,Brooklyn
113,139,1.5,Brooklyn
0,187,1.5,Manhattan
163,36,1.5,Staten Island
180,45,1.5,Bronx
179,120,1.5,Manhattan
0,65,1.5,Bronx
12,250,1.5,Manhattan
244,120,1.5,Queens
45,120,1.5,Brooklyn
347,159,1.5,Manhattan
292,200,1.5,Manhattan
145,85,1.5,Manhattan
0,104,1.5,Brooklyn
90,85,1.5,Bronx
82,125,1.5,Brooklyn
0,275,1.5,Manhattan
365,60,1.5,Queens
0,46,1.5,Staten Island
0,80,1.5,Brooklyn
176,136,1.5,Brooklyn
255,125,1.5,Brooklyn
0,175,1.5,Brooklyn
356,700,1.5,Manhattan
0,95,1.5,Brooklyn
365,69,1.5,Bronx
253,89,1.5,Queens
35,110,1.5,Manhattan
260,150,1.5,Manhattan
0,52,1.5,Brooklyn
31,60,1.5,Brooklyn
0,100,1.5,Brooklyn
0,170,1.5,Queens
20,105,1.5,Brooklyn
14,295,1.5,Brooklyn
0,98,1.5,Brooklyn
244,150,1.5,Brooklyn
363,78,1.5,Manhattan
68,99,1.5,Brooklyn
0,190,1.5,Manhattan
0,89,1.5,Queens
164,53,1.5,Queens
171,60,1.5,Manhattan
82,55,1.5,Queens
53,49,1.5,Manhattan
0,40,1.5,Brooklyn
36,300,1.5,Manhattan
337,49,1.5,Manhattan
55,124,1.5,Brooklyn
76,78,1.5,Brooklyn
0,300,1.5,Queens
0,110,1.5,Brooklyn
0,60,1.5,Brooklyn
270,11,1.5,Queens
0,199,1.5,Manhattan
42,75,1.5,Queens
38,150,1.5,Manhattan
70,150,1.5,Manhattan
0,114,1.5,Brooklyn
365,53,1.5,Bronx
10,152,1.5,Manhattan
63,135,1.5,Manhattan
79,62,1.5,Manhattan
0,175,1.5,Manhattan
37,149,1.5,Manhattan
0,200,1.5,Manhattan
7,250,1.5,Manhattan
69,185,1.5,Brooklyn
72,185,1.5,Brooklyn
0,55,1.5,Brooklyn
327,140,1.5,Manhattan
10,40,1.5,Queens
0,150,1.5,Brooklyn
121,65,1.5,Queens
139,70,1.5,Queens
365,180,1.5,Manhattan
0,65,1.5,Bronx
86,350,1.5,Brooklyn
205,66,1.5,Brooklyn
143,65,1.5,Brooklyn
139,174,1.5,Manhattan
86,55,1.5,Brooklyn
268,75,1.5,Brooklyn
11,210,1.5,Brooklyn
89,120,1.5,Brooklyn
147,174,1.5,Manhattan
150,174,1.5,Manhattan
89,80,1.5,Brooklyn
89,90,1.5,Brooklyn
0,45,1.5,Brooklyn
0,105,1.5,Brooklyn
47,49,1.5,Manhattan
42,49,1.5,Manhattan
0,150,1.5,Manhattan
6,220,1.5,Manhattan
251,35,1.5,Queens
0,125,1.5,Brooklyn
340,85,1.5,Manhattan
64,174,1.5,Manhattan
365,195,1.5,Brooklyn
313,350,1.5,Manhattan
97,202,1.5,Manhattan
348,99,1.5,Manhattan
120,169,1.5,Manhattan
364,75,1.5,Manhattan
0,250,1.5,Brooklyn
225,150,1.5,Queens
38,80,1.5,Brooklyn
365,65,1.5,Bronx
278,150,1.5,Manhattan
9,275,1.5,Brooklyn
4,190,1.5,Manhattan
259,61,1.5,Queens
0,110,1.5,Manhattan
365,140,1.5,Bronx
129,250,1.5,Brooklyn
195,100,1.5,Manhattan
0,90,1.5,Brooklyn
0,45,1.5,Manhattan
0,65,1.5,Brooklyn
365,41,1.5,Brooklyn
6,90,1.5,Brooklyn
120,160,1.5,Manhattan
0,70,1.5,Brooklyn
120,160,1.5,Manhattan
189,400,1.5,Manhattan
119,117,1.5,Manhattan
88,197,1.5,Manhattan
66,30,1.5,Brooklyn
288,190,1.5,Manhattan
70,40,1.5,Brooklyn
0,128,1.5,Brooklyn
57,76,1.5,Manhattan
8,75,1.5,Brooklyn
0,100,1.5,Brooklyn
0,55,1.5,Brooklyn
0,55,1.5,Brooklyn
342,130,1.5,Queens
0,130,1.5,Queens
0,51,1.5,Queens
14,175,1.5,Staten Island
72,209,1.5,Manhattan
365,170,1.5,Queens
315,47,1.5,Manhattan
108,40,1.5,Brooklyn
89,250,1.5,Manhattan
303,349,1.5,Manhattan
134,65,1.5,Brooklyn
0,65,1.5,Brooklyn
175,45,1.5,Bronx
84,80,1.5,Bronx
331,34,1.5,Staten Island
53,126,1.5,Manhattan
0,159,1.5,Brooklyn
314,36,1.5,Queens
0,180,1.5,Manhattan
355,135,1.5,Manhattan
127,95,1.5,Brooklyn
42,119,1.5,Brooklyn
365,210,1.5,Queens
11,218,1.5,Manhattan
154,70,1.5,Brooklyn
46,55,1.5,Brooklyn
90,120,1.5,Bronx
0,300,1.5,Manhattan
0,130,1.5,Brooklyn
148,40,1.5,Brooklyn
0,65,1.5,Brooklyn
297,150,1.5,Brooklyn
365,100,1.5,Manhattan
0,150,1.5,Brooklyn
11,90,1.5,Brooklyn
0,40,1.5,Queens
0,69,1.5,Brooklyn
0,200,1.5,Brooklyn
62,59,1.5,Brooklyn
0,60,1.5,Brooklyn
0,95,1.5,Manhattan
0,70,1.5,Brooklyn
0,83,1.5,Queens
163,75,1.5,Brooklyn
71,64,1.5,Queens
287,150,1.5,Brooklyn
89,80,1.5,Brooklyn
90,64,1.5,Queens
12,154,1.5,Brooklyn
7,160,1.5,Brooklyn
0,210,1.5,Manhattan
206,139,1.5,Manhattan
90,39,1.5,Queens
0,180,1.5,Manhattan
0,400,1.5,Manhattan
0,55,1.5,Queens
89,140,1.5,Manhattan
0,46,1.5,Brooklyn
46,122,1.5,Brooklyn
177,350,1.5,Manhattan
86,65,1.5,Brooklyn
0,176,1.5,Brooklyn
6,70,1.5,Manhattan
336,125,1.5,Bronx
0,38,1.5,Queens
259,180,1.5,Manhattan
83,40,1.5,Staten Island
164,55,1.5,Queens
51,225,1.5,Manhattan
0,107,1.5,Queens
0,50,1.5,Bronx
0,50,1.5,Manhattan
23,123,1.5,Brooklyn
111,36,1.5,Manhattan
308,399,1.5,Queens
0,145,1.5,Bronx
364,140,1.5,Brooklyn
236,177,1.5,Brooklyn
341,65,1.5,Manhattan
0,199,1.5,Brooklyn
0,50,1.5,Brooklyn
206,104,1.5,Brooklyn
90,75,1.5,Brooklyn
0,53,1.5,Brooklyn
324,150,1.5,Manhattan
363,150,1.5,Brooklyn
0,73,1.5,Manhattan
0,70,1.5,Queens
0,195,1.5,Brooklyn
174,97,1.5,Brooklyn
51,130,1.5,Brooklyn
4,40,1.5,Queens
0,70,1.5,Brooklyn
296,500,1.5,Brooklyn
0,155,1.5,Manhattan
0,58,1.5,Brooklyn
0,120,1.5,Manhattan
162,130,1.5,Manhattan
2,70,1.5,Brooklyn
195,495,1.5,Brooklyn
0,80,1.5,Queens
3,200,1.5,Manhattan
0,89,1.5,Manhattan
72,40,1.5,Brooklyn
83,60,1.5,Brooklyn
360,36,1.5,Brooklyn
210,69,1.5,Bronx
153,45,1.5,Brooklyn
179,75,1.5,Brooklyn
161,139,1.5,Brooklyn
365,160,1.5,Manhattan
76,125,1.5,Brooklyn
0,90,1.5,Manhattan
89,300,1.5,Manhattan
360,36,1.5,Brooklyn
0,218,1.5,Manhattan
179,79,1.5,Brooklyn
0,80,1.5,Manhattan
312,43,1.5,Brooklyn
0,37,1.5,Brooklyn
214,394,1.5,Manhattan
358,799,1.5,Manhattan
1,60,1.5,Brooklyn
365,60,1.5,Brooklyn
0,150,1.5,Brooklyn
10,70,1.5,Brooklyn
365,181,1.5,Manhattan
193,269,1.5,Manhattan
328,41,1.5,Queens
0,95,1.5,Manhattan
0,30,1.5,Queens
167,200,1.5,Brooklyn
214,39,1.5,Queens
314,38,1.5,Queens
190,65,1.5,Staten Island
361,22,1.5,Queens
365,24,1.5,Queens
0,170,1.5,Brooklyn
0,45,1.5,Manhattan
0,60,1.5,Manhattan
0,400,1.5,Manhattan
0,250,1.5,Brooklyn
48,199,1.5,Manhattan
365,65,1.5,Manhattan
0,50,1.5,Brooklyn
179,59,1.5,Brooklyn
361,198,1.5,Queens
0,118,1.5,Queens
256,195,1.5,Queens
0,180,1.5,Manhattan
0,150,1.5,Brooklyn
89,250,1.5,Brooklyn
1,86,1.5,Queens
357,200,1.5,Brooklyn
0,70,1.5,Brooklyn
167,135,1.5,Queens
0,225,1.5,Manhattan
49,200,1.5,Brooklyn
0,250,1.5,Manhattan
66,119,1.5,Brooklyn
46,125,1.5,Brooklyn
0,150,1.5,Manhattan
363,77,1.5,Manhattan
28,100,1.5,Manhattan
52,68,1.5,Brooklyn
295,129,1.5,Queens
0,80,1.5,Brooklyn
199,175,1.5,Manhattan
89,160,1.5,Queens
179,250,1.5,Brooklyn
365,99,1.5,Brooklyn
3,99,1.5,Brooklyn
0,55,1.5,Brooklyn
338,38,1.5,Queens
11,100,1.5,Manhattan
365,50,1.5,Brooklyn
165,99,1.5,Brooklyn
0,65,1.5,Queens
363,690,1.5,Brooklyn
31,35,1.5,Brooklyn
12,89,1.5,Brooklyn
167,150,1.5,Staten Island
364,350,1.5,Brooklyn
0,65,1.5,Brooklyn
3,298,1.5,Brooklyn
87,101,1.5,Queens
0,72,1.5,Queens
0,75,1.5,Queens
78,165,1.5,Queens
74,80,1.5,Queens
77,80,1.5,Queens
228,175,1.5,Manhattan
365,22,1.5,Queens
0,99,1.5,Manhattan
365,25,1.5,Queens
40,209,1.5,Manhattan
2,300,1.5,Manhattan
0,50,1.5,Brooklyn
224,65,1.5,Brooklyn
0,45,1.5,Brooklyn
196,105,1.5,Queens
0,45,1.5,Queens
4,229,1.5,Manhattan
210,120,1.5,Brooklyn
0,90,1.5,Brooklyn
365,65,1.5,Manhattan
111,110,1.5,Brooklyn
89,89,1.5,Brooklyn
0,75,1.5,Brooklyn
12,150,1.5,Manhattan
17,85,1.5,Brooklyn
84,58,1.5,Queens
67,150,1.5,Manhattan
164,70,1.5,Manhattan
30,150,1.5,Brooklyn
0,130,1.5,Brooklyn
79,55,1.5,Brooklyn
43,200,1.5,Brooklyn
321,35,1.5,Brooklyn
79,210,1.5,Manhattan
343,280,1.5,Bronx
77,60,1.5,Queens
90,700,1.5,Queens
0,100,1.5,Brooklyn
337,200,1.5,Manhattan
9,75,1.5,Brooklyn
120,169,1.5,Manhattan
347,88,1.5,Queens
101,590,1.5,Manhattan
177,145,1.5,Brooklyn
364,65,1.5,Manhattan
0,70,1.5,Brooklyn
176,65,1.5,Brooklyn
365,60,1.5,Manhattan
289,71,1.5,Brooklyn
74,110,1.5,Queens
364,85,1.5,Queens
364,130,1.5,Bronx
87,80,1.5,Brooklyn
0,70,1.5,Brooklyn
358,89,1.5,Queens
287,95,1.5,Staten Island
83,120,1.5,Queens
1,122,1.5,Brooklyn
172,89,1.5,Brooklyn
0,30,1.5,Brooklyn
226,80,1.5,Brooklyn
123,335,1.5,Brooklyn
364,848,1.5,Manhattan
152,55,1.5,Queens
0,119,1.5,Brooklyn
0,143,1.5,Brooklyn
171,80,1.5,Manhattan
0,150,1.5,Brooklyn
84,48,1.5,Bronx
3,110,1.5,Brooklyn
0,49,1.5,Brooklyn
0,174,1.5,Manhattan
55,167,1.5,Manhattan
90,107,1.5,Manhattan
88,86,1.5,Queens
225,110,1.5,Manhattan
157,55,1.5,Queens
21,85,1.5,Manhattan
0,140,1.5,Brooklyn
0,200,1.5,Manhattan
0,100,1.5,Brooklyn
35,59,1.5,Brooklyn
3,125,1.5,Manhattan
365,65,1.5,Queens
0,380,1.5,Brooklyn
305,150,1.5,Staten Island
0,165,1.5,Manhattan
129,45,1.5,Manhattan
107,79,1.5,Manhattan
87,174,1.5,Manhattan
197,190,1.5,Manhattan
326,65,1.5,Brooklyn
1,190,1.5,Manhattan
127,80,1.5,Manhattan
0,200,1.5,Queens
364,410,1.5,Manhattan
0,37,1.5,Brooklyn
53,280,1.5,Manhattan
0,99,1.5,Brooklyn
27,160,1.5,Brooklyn
0,290,1.5,Brooklyn
0,65,1.5,Queens
155,65,1.5,Manhattan
5,104,1.5,Brooklyn
53,60,1.5,Queens
0,105,1.5,Brooklyn
358,199,1.5,Manhattan
305,1016,1.5,Manhattan
337,616,1.5,Manhattan
336,247,1.5,Manhattan
353,336,1.5,Manhattan
333,175,1.5,Manhattan
313,312,1.5,Manhattan
89,300,1.5,Brooklyn
0,200,1.5,Manhattan
84,199,1.5,Manhattan
269,85,1.5,Brooklyn
60,25,1.5,Brooklyn
0,140,1.5,Manhattan
0,7000,1.5,Manhattan
90,25,1.5,Brooklyn
86,100,1.5,Queens
44,25,1.5,Brooklyn
210,150,1.5,Manhattan
177,150,1.5,Manhattan
365,100,1.5,Queens
61,140,1.5,Queens
365,95,1.5,Queens
36,102,1.5,Brooklyn
0,100,1.5,Manhattan
0,190,1.5,Queens
0,240,1.5,Brooklyn
0,102,1.5,Brooklyn
319,40,1.5,Brooklyn
0,120,1.5,Manhattan
31,43,1.5,Queens
328,375,1.5,Manhattan
0,86,1.5,Brooklyn
0,199,1.5,Manhattan
218,115,1.5,Brooklyn
179,50,1.5,Brooklyn
179,109,1.5,Brooklyn
179,99,1.5,Brooklyn
68,76,1.5,Brooklyn
174,185,1.5,Queens
0,97,1.5,Manhattan
30,150,1.5,Manhattan
247,225,1.5,Manhattan
177,70,1.5,Brooklyn
40,97,1.5,Brooklyn
0,85,1.5,Brooklyn
364,255,1.5,Manhattan
4,150,1.5,Manhattan
132,50,1.5,Queens
79,150,1.5,Manhattan
363,210,1.5,Brooklyn
0,150,1.5,Brooklyn
0,98,1.5,Brooklyn
365,22,1.5,Queens
88,63,1.5,Queens
90,180,1.5,Brooklyn
89,100,1.5,Brooklyn
365,39,1.5,Manhattan
0,50,1.5,Brooklyn
269,42,1.5,Queens
43,160,1.5,Manhattan
322,430,1.5,Manhattan
42,95,1.5,Manhattan
2,150,1.5,Queens
0,200,1.5,Brooklyn
111,150,1.5,Manhattan
73,250,1.5,Manhattan
35,290,1.5,Manhattan
0,34,1.5,Brooklyn
89,125,1.5,Queens
361,88,1.5,Brooklyn
164,60,1.5,Brooklyn
0,49,1.5,Bronx
281,50,1.5,Bronx
8,56,1.5,Queens
363,69,1.5,Brooklyn
225,95,1.5,Queens
286,150,1.5,Manhattan
27,120,1.5,Queens
22,55,1.5,Queens
326,100,1.5,Queens
42,120,1.5,Manhattan
0,100,1.5,Brooklyn
365,250,1.5,Queens
365,62,1.5,Manhattan
0,250,1.5,Manhattan
365,99,1.5,Brooklyn
0,90,1.5,Brooklyn
2,225,1.5,Manhattan
88,75,1.5,Brooklyn
152,140,1.5,Brooklyn
40,58,1.5,Brooklyn
0,198,1.5,Manhattan
211,84,1.5,Brooklyn
323,50,1.5,Brooklyn
0,95,1.5,Manhattan
72,70,1.5,Manhattan
361,99,1.5,Manhattan
0,179,1.5,Manhattan
4,119,1.5,Brooklyn
282,39,1.5,Brooklyn
25,32,1.5,Brooklyn
0,250,1.5,Manhattan
365,65,1.5,Brooklyn
167,40,1.5,Queens
0,100,1.5,Manhattan
355,149,1.5,Manhattan
364,249,1.5,Manhattan
0,140,1.5,Manhattan
89,170,1.5,Manhattan
53,95,1.5,Manhattan
87,90,1.5,Brooklyn
0,300,1.5,Manhattan
0,115,1.5,Manhattan
330,102,1.5,Bronx
0,75,1.5,Brooklyn
89,86,1.5,Manhattan
77,149,1.5,Brooklyn
0,50,1.5,Brooklyn
0,90,1.5,Queens
2,215,1.5,Brooklyn
0,250,1.5,Manhattan
0,110,1.5,Brooklyn
249,350,1.5,Brooklyn
6,120,1.5,Manhattan
365,52,1.5,Manhattan
0,48,1.5,Brooklyn
0,10,1.5,Brooklyn
129,149,1.5,Manhattan
0,75,1.5,Manhattan
0,250,1.5,Brooklyn
0,56,1.5,Brooklyn
162,35,1.5,Bronx
0,105,1.5,Manhattan
326,75,1.5,Brooklyn
142,325,1.5,Brooklyn
0,70,1.5,Brooklyn
0,125,1.5,Manhattan
365,40,1.5,Brooklyn
278,75,1.5,Brooklyn
0,48,1.5,Brooklyn
364,50,1.5,Queens
142,197,1.5,Brooklyn
88,150,1.5,Brooklyn
358,99,1.5,Manhattan
68,220,1.5,Manhattan
0,106,1.5,Manhattan
0,199,1.5,Manhattan
336,345,1.5,Manhattan
284,600,1.5,Queens
0,200,1.5,Brooklyn
364,70,1.5,Queens
106,28,1.5,Bronx
13,125,1.5,Queens
0,75,1.5,Brooklyn
41,47,1.5,Queens
270,250,1.5,Brooklyn
45,60,1.5,Brooklyn
0,48,1.5,Brooklyn
132,70,1.5,Queens
0,100,1.5,Queens
0,135,1.5,Brooklyn
10,97,1.5,Brooklyn
47,28,1.5,Bronx
163,55,1.5,Queens
59,350,1.5,Manhattan
7,115,1.5,Manhattan
122,180,1.5,Brooklyn
200,65,1.5,Brooklyn
102,200,1.5,Manhattan
223,49,1.5,Queens
117,100,1.5,Brooklyn
0,115,1.5,Brooklyn
69,80,1.5,Manhattan
68,70,1.5,Manhattan
68,70,1.5,Manhattan
0,63,1.5,Brooklyn
348,99,1.5,Manhattan
174,55,1.5,Queens
39,70,1.5,Brooklyn
302,600,1.5,Manhattan
363,65,1.5,Queens
346,50,1.5,Brooklyn
31,63,1.5,Brooklyn
323,55,1.5,Brooklyn
30,300,1.5,Manhattan
226,190,1.5,Manhattan
89,50,1.5,Queens
4,274,1.5,Brooklyn
0,110,1.5,Brooklyn
315,226,1.5,Manhattan
0,83,1.5,Queens
3,100,1.5,Manhattan
2,200,1.5,Manhattan
0,175,1.5,Brooklyn
0,125,1.5,Queens
59,70,1.5,Brooklyn
0,154,1.5,Manhattan
117,28,1.5,Bronx
0,95,1.5,Brooklyn
117,28,1.5,Bronx
0,75,1.5,Brooklyn
119,28,1.5,Bronx
0,125,1.5,Brooklyn
179,180,1.5,Queens
180,180,1.5,Queens
179,180,1.5,Queens
12,115,1.5,Manhattan
0,135,1.5,Manhattan
166,79,1.5,Brooklyn
0,80,1.5,Queens
0,150,1.5,Brooklyn
0,75,1.5,Manhattan
177,150,1.5,Queens
0,145,1.5,Brooklyn
201,149,1.5,Manhattan
32,65,1.5,Queens
312,280,1.5,Queens
0,100,1.5,Manhattan
0,40,1.5,Queens
301,120,1.5,Manhattan
316,130,1.5,Manhattan
229,55,1.5,Bronx
56,175,1.5,Brooklyn
283,36,1.5,Manhattan
16,175,1.5,Brooklyn
53,110,1.5,Manhattan
207,195,1.5,Manhattan
364,300,1.5,Manhattan
365,175,1.5,Manhattan
163,150,1.5,Queens
151,100,1.5,Queens
89,170,1.5,Manhattan
43,120,1.5,Manhattan
2,99,1.5,Brooklyn
78,110,1.5,Brooklyn
179,60,1.5,Queens
0,100,1.5,Queens
179,39,1.5,Queens
195,184,1.5,Manhattan
365,50,1.5,Queens
329,70,1.5,Manhattan
89,80,1.5,Manhattan
0,140,1.5,Brooklyn
364,225,1.5,Queens
56,70,1.5,Brooklyn
0,105,1.5,Manhattan
20,175,1.5,Brooklyn
47,98,1.5,Brooklyn
0,33,1.5,Queens
66,50,1.5,Bronx
43,55,1.5,Brooklyn
45,95,1.5,Brooklyn
69,80,1.5,Queens
0,70,1.5,Brooklyn
361,160,1.5,Queens
23,85,1.5,Brooklyn
0,45,1.5,Queens
0,71,1.5,Brooklyn
165,170,1.5,Queens
90,65,1.5,Queens
50,100,1.5,Queens
0,70,1.5,Brooklyn
317,449,1.5,Manhattan
361,50,1.5,Queens
0,150,1.5,Queens
0,109,1.5,Manhattan
313,101,1.5,Brooklyn
89,65,1.5,Queens
37,500,1.5,Brooklyn
0,250,1.5,Manhattan
9,190,1.5,Brooklyn
0,109,1.5,Manhattan
0,35,1.5,Brooklyn
0,130,1.5,Manhattan
86,149,1.5,Manhattan
0,45,1.5,Queens
125,70,1.5,Queens
77,60,1.5,Queens
40,126,1.5,Manhattan
274,207,1.5,Brooklyn
0,167,1.5,Brooklyn
30,70,1.5,Brooklyn
146,44,1.5,Queens
269,64,1.5,Queens
107,40,1.5,Brooklyn
307,300,1.5,Queens
186,55,1.5,Queens
214,800,1.5,Manhattan
363,120,1.5,Queens
0,66,1.5,Brooklyn
351,38,1.5,Queens
179,750,1.5,Brooklyn
0,225,1.5,Manhattan
0,65,1.5,Brooklyn
219,99,1.5,Brooklyn
35,110,1.5,Brooklyn
0,225,1.5,Manhattan
0,41,1.5,Staten Island
0,120,1.5,Brooklyn
0,175,1.5,Manhattan
0,200,1.5,Queens
365,55,1.5,Brooklyn
0,255,1.5,Manhattan
0,325,1.5,Manhattan
325,389,1.5,Manhattan
0,40,1.5,Brooklyn
10,68,1.5,Brooklyn
365,65,1.5,Queens
0,40,1.5,Brooklyn
0,285,1.5,Manhattan
0,230,1.5,Manhattan
0,80,1.5,Brooklyn
358,90,1.5,Manhattan
363,99,1.5,Manhattan
282,20,1.5,Brooklyn
0,140,1.5,Brooklyn
363,44,1.5,Queens
365,65,1.5,Queens
0,50,1.5,Brooklyn
64,450,1.5,Brooklyn
365,65,1.5,Queens
0,150,1.5,Manhattan
295,116,1.5,Queens
59,125,1.5,Manhattan
0,150,1.5,Brooklyn
164,45,1.5,Bronx
85,37,1.5,Brooklyn
359,500,1.5,Manhattan
121,100,1.5,Manhattan
3,100,1.5,Manhattan
67,42,1.5,Bronx
288,65,1.5,Manhattan
365,50,1.5,Bronx
76,575,1.5,Manhattan
179,85,1.5,Brooklyn
0,60,1.5,Brooklyn
358,36,1.5,Queens
354,50,1.5,Queens
364,385,1.5,Manhattan
357,230,1.5,Queens
0,200,1.5,Brooklyn
0,155,1.5,Brooklyn
0,190,1.5,Brooklyn
0,75,1.5,Brooklyn
0,57,1.5,Brooklyn
365,140,1.5,Brooklyn
74,195,1.5,Brooklyn
156,125,1.5,Brooklyn
0,425,1.5,Manhattan
165,90,1.5,Brooklyn
0,95,1.5,Brooklyn
138,100,1.5,Manhattan
0,100,1.5,Queens
347,50,1.5,Brooklyn
365,99,1.5,Brooklyn
124,375,1.5,Brooklyn
17,403,1.5,Manhattan
326,345,1.5,Manhattan
363,100,1.5,Bronx
0,330,1.5,Brooklyn
167,139,1.5,Brooklyn
236,65,1.5,Manhattan
0,125,1.5,Brooklyn
259,175,1.5,Brooklyn
365,130,1.5,Brooklyn
0,150,1.5,Manhattan
0,150,1.5,Brooklyn
0,180,1.5,Brooklyn
34,105,1.5,Brooklyn
365,63,1.5,Brooklyn
108,300,1.5,Manhattan
0,70,1.5,Brooklyn
0,250,1.5,Manhattan
365,300,1.5,Bronx
29,70,1.5,Brooklyn
56,40,1.5,Brooklyn
0,50,1.5,Manhattan
4,47,1.5,Queens
0,94,1.5,Brooklyn
0,69,1.5,Brooklyn
364,80,1.5,Brooklyn
288,399,1.5,Manhattan
81,95,1.5,Manhattan
73,65,1.5,Queens
136,55,1.5,Queens
133,49,1.5,Queens
157,270,1.5,Manhattan
45,177,1.5,Manhattan
89,100,1.5,Manhattan
365,59,1.5,Brooklyn
90,65,1.5,Queens
3,450,1.5,Manhattan
59,45,1.5,Brooklyn
310,150,1.5,Manhattan
0,50,1.5,Brooklyn
80,70,1.5,Manhattan
0,90,1.5,Brooklyn
0,125,1.5,Manhattan
195,150,1.5,Queens
0,98,1.5,Manhattan
0,120,1.5,Manhattan
0,100,1.5,Brooklyn
42,110,1.5,Brooklyn
341,250,1.5,Manhattan
13,35,1.5,Queens
82,160,1.5,Brooklyn
317,50,1.5,Bronx
81,200,1.5,Manhattan
224,60,1.5,Bronx
0,53,1.5,Brooklyn
322,38,1.5,Queens
0,140,1.5,Manhattan
74,65,1.5,Queens
136,125,1.5,Brooklyn
201,165,1.5,Queens
160,115,1.5,Brooklyn
156,199,1.5,Manhattan
19,60,1.5,Manhattan
0,50,1.5,Brooklyn
41,78,1.5,Manhattan
22,80,1.5,Brooklyn
83,120,1.5,Brooklyn
89,175,1.5,Brooklyn
233,35,1.5,Queens
61,55,1.5,Queens
24,175,1.5,Queens
333,26,1.5,Queens
281,63,1.5,Queens
180,300,1.5,Manhattan
180,184,1.5,Manhattan
181,164,1.5,Manhattan
177,43,1.5,Brooklyn
0,195,1.5,Brooklyn
350,355,1.5,Manhattan
358,39,1.5,Brooklyn
1,35,1.5,Queens
360,39,1.5,Brooklyn
197,155,1.5,Manhattan
362,85,1.5,Bronx
197,174,1.5,Manhattan
360,39,1.5,Brooklyn
360,39,1.5,Brooklyn
132,165,1.5,Manhattan
365,200,1.5,Staten Island
353,200,1.5,Manhattan
365,65,1.5,Brooklyn
16,65,1.5,Queens
123,53,1.5,Manhattan
336,87,1.5,Bronx
179,40,1.5,Brooklyn
179,40,1.5,Brooklyn
3,240,1.5,Manhattan
77,225,1.5,Queens
0,75,1.5,Brooklyn
94,285,1.5,Manhattan
136,108,1.5,Brooklyn
0,75,1.5,Queens
139,150,1.5,Manhattan
0,60,1.5,Queens
0,150,1.5,Manhattan
57,89,1.5,Brooklyn
23,180,1.5,Brooklyn
0,51,1.5,Queens
251,139,1.5,Brooklyn
0,89,1.5,Brooklyn
253,70,1.5,Queens
87,99,1.5,Brooklyn
247,150,1.5,Manhattan
365,400,1.5,Manhattan
240,145,1.5,Manhattan
0,55,1.5,Manhattan
0,99,1.5,Brooklyn
39,209,1.5,Manhattan
86,55,1.5,Queens
0,69,1.5,Queens
360,47,1.5,Bronx
330,65,1.5,Manhattan
0,65,1.5,Brooklyn
165,60,1.5,Brooklyn
336,45,1.5,Queens
280,57,1.5,Brooklyn
15,85,1.5,Manhattan
96,500,1.5,Brooklyn
287,45,1.5,Queens
320,300,1.5,Manhattan
0,145,1.5,Manhattan
74,95,1.5,Queens
174,59,1.5,Manhattan
365,37,1.5,Brooklyn
0,200,1.5,Brooklyn
23,185,1.5,Manhattan
359,99,1.5,Manhattan
149,39,1.5,Brooklyn
61,108,1.5,Manhattan
11,70,1.5,Brooklyn
0,80,1.5,Brooklyn
330,46,1.5,Brooklyn
0,80,1.5,Brooklyn
294,135,1.5,Manhattan
280,57,1.5,Brooklyn
240,53,1.5,Brooklyn
0,105,1.5,Brooklyn
0,95,1.5,Manhattan
1,95,1.5,Manhattan
318,40,1.5,Brooklyn
190,100,1.5,Brooklyn
63,60,1.5,Brooklyn
347,212,1.5,Manhattan
128,295,1.5,Brooklyn
87,200,1.5,Manhattan
365,200,1.5,Manhattan
