Bookings,Daily_price,Size,Area
0.24,115,1.5,Manhattan
0.06,133,1.5,Queens
0.16,97,1.5,Manhattan
1.38,80,1.5,Brooklyn
0.54,80,1.5,Manhattan
0.04,125,1.5,Brooklyn
0.14,120,1.5,Brooklyn
6.28,94,1.5,Brooklyn
1.5,56,1.5,Brooklyn
1.66,549,1.5,Manhattan
0.18,190,1.5,Brooklyn
1.42,139,1.5,Brooklyn
6.1,90,1.5,Brooklyn
2,20,1.5,Staten Island
0.46,145,1.5,Manhattan
0.36,225,1.5,Manhattan
0.14,50,1.5,Brooklyn
0.24,160,1.5,Manhattan
0.32,180,1.5,Manhattan
0.56,100,1.5,Manhattan
0.04,70,1.5,Brooklyn
2.7,120,1.5,Bronx
0.12,150,1.5,Manhattan
0.36,97,1.5,Staten Island
2.04,120,1.5,Manhattan
2.44,250,1.5,Manhattan
1.56,187,1.5,Manhattan
1.06,99,1.5,Manhattan
2.78,145,1.5,Manhattan
,80,1.5,Brooklyn
0.02,90,1.5,Brooklyn
1.28,75,1.5,Queens
2.94,159,1.5,Brooklyn
1.54,45,1.5,Brooklyn
3.08,104,1.5,Manhattan
0.64,225,1.5,Manhattan
1.3,100,1.5,Manhattan
0.08,90,1.5,Brooklyn
0.34,75,1.5,Queens
,350,1.5,Manhattan
0.9,135,1.5,Manhattan
0.52,125,1.5,Manhattan
1.94,225,1.5,Manhattan
0.14,85,1.5,Manhattan
0.62,200,1.5,Manhattan
0.78,250,1.5,Brooklyn
1.2,275,1.5,Manhattan
1.58,90,1.5,Manhattan
1.26,130,1.5,Brooklyn
3.58,50,1.5,Bronx
0.48,300,1.5,Manhattan
1.76,125,1.5,Manhattan
0.34,147,1.5,Manhattan
0.14,300,1.5,Manhattan
5.88,123,1.5,Brooklyn
5.5,88,1.5,Brooklyn
2.52,215,1.5,Queens
3.14,225,1.5,Manhattan
2.42,75,1.5,Brooklyn
,145,1.5,Manhattan
2.22,229,1.5,Brooklyn
0.48,300,1.5,Brooklyn
1.46,100,1.5,Manhattan
0.2,75,1.5,Brooklyn
1.3,120,1.5,Brooklyn
2.86,180,1.5,Brooklyn
1.28,125,1.5,Brooklyn
0.2,95,1.5,Brooklyn
2.92,119,1.5,Brooklyn
0.48,275,1.5,Manhattan
0.04,175,1.5,Manhattan
1,100,1.5,Brooklyn
3.7,160,1.5,Brooklyn
0.8,102,1.5,Manhattan
4.78,90,1.5,Brooklyn
0.4,200,1.5,Manhattan
1.08,199,1.5,Manhattan
1.04,250,1.5,Brooklyn
1.26,45,1.5,Brooklyn
0.96,150,1.5,Queens
0.38,325,1.5,Manhattan
2.92,99,1.5,Manhattan
4.54,325,1.5,Manhattan
0.2,168,1.5,Brooklyn
1.5,55,1.5,Brooklyn
0.28,60,1.5,Manhattan
0.16,250,1.5,Manhattan
2.18,265,1.5,Manhattan
1.46,50,1.5,Queens
1.28,50,1.5,Brooklyn
1.02,130,1.5,Brooklyn
2.02,150,1.5,Brooklyn
1.12,70,1.5,Brooklyn
2.36,138,1.5,Brooklyn
0.4,151,1.5,Manhattan
0.38,200,1.5,Brooklyn
0.58,65,1.5,Manhattan
0.16,55,1.5,Manhattan
0.34,110,1.5,Brooklyn
0.12,350,1.5,Manhattan
1.98,150,1.5,Brooklyn
0.24,55,1.5,Brooklyn
0.72,345,1.5,Brooklyn
6.74,77,1.5,Queens
0.24,125,1.5,Manhattan
0.18,189,1.5,Brooklyn
0.5,49,1.5,Bronx
0.52,95,1.5,Manhattan
0.02,100,1.5,Manhattan
0.1,299,1.5,Brooklyn
0.74,99,1.5,Queens
1.18,99,1.5,Queens
3.3,90,1.5,Brooklyn
2.84,94,1.5,Manhattan
2.68,80,1.5,Brooklyn
1.98,88,1.5,Bronx
1.72,250,1.5,Manhattan
0.62,55,1.5,Brooklyn
,110,1.5,Brooklyn
0.1,200,1.5,Brooklyn
3,135,1.5,Brooklyn
7.66,70,1.5,Brooklyn
0.16,260,1.5,Brooklyn
0.32,225,1.5,Manhattan
0.16,59,1.5,Brooklyn
0.06,65,1.5,Manhattan
2.6,220,1.5,Manhattan
2.88,120,1.5,Manhattan
2.3,65,1.5,Manhattan
0.5,139,1.5,Manhattan
6.34,174,1.5,Manhattan
3.18,62,1.5,Brooklyn
0.16,315,1.5,Manhattan
3.24,75,1.5,Manhattan
0.02,100,1.5,Manhattan
3.82,210,1.5,Manhattan
3.1,55,1.5,Brooklyn
0.54,229,1.5,Brooklyn
0.5,150,1.5,Manhattan
1.12,129,1.5,Manhattan
0.2,100,1.5,Manhattan
0.48,200,1.5,Brooklyn
0.12,89,1.5,Manhattan
1.04,220,1.5,Manhattan
0.44,250,1.5,Brooklyn
0.04,65,1.5,Brooklyn
,150,1.5,Manhattan
2.7,235,1.5,Brooklyn
4.62,100,1.5,Brooklyn
0.84,311,1.5,Manhattan
10.22,39,1.5,Queens
4.58,100,1.5,Manhattan
,1300,1.5,Manhattan
5.52,210,1.5,Manhattan
2.5,55,1.5,Brooklyn
0.24,65,1.5,Manhattan
3.44,225,1.5,Brooklyn
1.6,85,1.5,Manhattan
0.1,500,1.5,Manhattan
0.06,145,1.5,Brooklyn
0.32,110,1.5,Brooklyn
0.28,180,1.5,Manhattan
0.3,115,1.5,Brooklyn
3.24,70,1.5,Queens
0.22,155,1.5,Brooklyn
,114,1.5,Manhattan
0.36,100,1.5,Brooklyn
1.26,100,1.5,Manhattan
1.58,135,1.5,Manhattan
1.42,99,1.5,Manhattan
0.36,155,1.5,Manhattan
10.3,85,1.5,Manhattan
1.28,125,1.5,Manhattan
0.04,150,1.5,Brooklyn
0.36,380,1.5,Manhattan
2.14,450,1.5,Brooklyn
0.84,145,1.5,Brooklyn
0.02,80,1.5,Queens
7.86,225,1.5,Brooklyn
0.06,40,1.5,Queens
6.88,125,1.5,Manhattan
0.74,80,1.5,Manhattan
0.52,55,1.5,Brooklyn
1.72,142,1.5,Brooklyn
0.26,350,1.5,Brooklyn
0.9,300,1.5,Brooklyn
0.12,105,1.5,Brooklyn
0.46,68,1.5,Brooklyn
0.28,225,1.5,Brooklyn
1.38,185,1.5,Manhattan
0.86,50,1.5,Brooklyn
1.2,80,1.5,Manhattan
,200,1.5,Brooklyn
0.64,99,1.5,Manhattan
0.12,68,1.5,Brooklyn
3.28,102,1.5,Brooklyn
1.44,295,1.5,Brooklyn
0.54,199,1.5,Manhattan
0.64,165,1.5,Manhattan
1.54,250,1.5,Brooklyn
0.32,125,1.5,Queens
4,150,1.5,Manhattan
1.48,500,1.5,Brooklyn
,75,1.5,Brooklyn
1.46,110,1.5,Manhattan
1.86,499,1.5,Manhattan
5.16,120,1.5,Queens
0.46,249,1.5,Brooklyn
3.22,120,1.5,Brooklyn
2.46,169,1.5,Brooklyn
0.02,190,1.5,Brooklyn
,55,1.5,Manhattan
2.42,85,1.5,Brooklyn
,300,1.5,Manhattan
4,79,1.5,Manhattan
7.24,99,1.5,Manhattan
1.3,50,1.5,Manhattan
2.64,325,1.5,Brooklyn
0.4,68,1.5,Staten Island
0.2,198,1.5,Manhattan
0.08,100,1.5,Brooklyn
0.64,175,1.5,Brooklyn
0.62,130,1.5,Manhattan
1.4,209,1.5,Brooklyn
0.08,150,1.5,Manhattan
0.18,35,1.5,Manhattan
1.5,104,1.5,Manhattan
0.32,175,1.5,Manhattan
0.02,80,1.5,Manhattan
1.1,85,1.5,Brooklyn
10.62,72,1.5,Manhattan
0.56,275,1.5,Queens
0.66,150,1.5,Manhattan
4.54,45,1.5,Bronx
1.14,49,1.5,Brooklyn
3.98,349,1.5,Brooklyn
4,185,1.5,Manhattan
0.1,96,1.5,Brooklyn
0.32,160,1.5,Manhattan
0.62,200,1.5,Manhattan
1.38,800,1.5,Brooklyn
7.88,349,1.5,Brooklyn
4.44,350,1.5,Queens
0.02,125,1.5,Brooklyn
3.34,350,1.5,Brooklyn
0.3,125,1.5,Brooklyn
,180,1.5,Brooklyn
0.28,200,1.5,Manhattan
1.5,250,1.5,Manhattan
0.14,99,1.5,Brooklyn
0.2,130,1.5,Manhattan
0.02,150,1.5,Brooklyn
0.22,135,1.5,Brooklyn
0.24,95,1.5,Brooklyn
0.06,70,1.5,Queens
0.3,82,1.5,Manhattan
1.66,250,1.5,Brooklyn
6.4,90,1.5,Manhattan
5.56,75,1.5,Queens
0.08,160,1.5,Brooklyn
0.1,150,1.5,Brooklyn
0.18,69,1.5,Queens
4.48,170,1.5,Manhattan
0.52,375,1.5,Brooklyn
3.42,118,1.5,Manhattan
0.94,135,1.5,Manhattan
2.82,250,1.5,Bronx
0.48,200,1.5,Brooklyn
0.1,150,1.5,Manhattan
2.3,50,1.5,Manhattan
0.54,100,1.5,Manhattan
0.6,265,1.5,Manhattan
0.08,100,1.5,Manhattan
,175,1.5,Manhattan
0.14,37,1.5,Brooklyn
0.2,250,1.5,Manhattan
4.78,230,1.5,Manhattan
2.42,93,1.5,Manhattan
0.14,275,1.5,Brooklyn
0.24,450,1.5,Brooklyn
0.42,140,1.5,Manhattan
0.54,80,1.5,Brooklyn
0.4,78,1.5,Queens
2.36,295,1.5,Manhattan
2,280,1.5,Brooklyn
2.08,300,1.5,Manhattan
1.56,49,1.5,Manhattan
0.6,175,1.5,Brooklyn
3.8,225,1.5,Manhattan
0.16,230,1.5,Manhattan
1.12,98,1.5,Brooklyn
1.14,106,1.5,Manhattan
0.54,42,1.5,Brooklyn
4.78,195,1.5,Manhattan
1.6,150,1.5,Queens
1.46,170,1.5,Manhattan
0.94,217,1.5,Manhattan
2.62,185,1.5,Manhattan
0.4,58,1.5,Manhattan
0.86,169,1.5,Brooklyn
1.36,102,1.5,Manhattan
3.44,165,1.5,Manhattan
2.6,120,1.5,Queens
,120,1.5,Brooklyn
2.08,88,1.5,Manhattan
0.38,110,1.5,Manhattan
0.04,200,1.5,Brooklyn
0.44,69,1.5,Brooklyn
10.66,55,1.5,Queens
0.12,135,1.5,Brooklyn
1.52,500,1.5,Manhattan
,199,1.5,Brooklyn
0.16,90,1.5,Manhattan
0.36,160,1.5,Manhattan
0.46,50,1.5,Brooklyn
0.74,210,1.5,Manhattan
0.54,399,1.5,Manhattan
1.4,300,1.5,Manhattan
0.26,79,1.5,Brooklyn
5.08,125,1.5,Brooklyn
1.5,220,1.5,Manhattan
1,121,1.5,Brooklyn
0.52,152,1.5,Brooklyn
1.42,250,1.5,Brooklyn
1.84,99,1.5,Manhattan
4.34,88,1.5,Manhattan
0.52,114,1.5,Brooklyn
0.98,120,1.5,Brooklyn
2.08,295,1.5,Manhattan
0.02,90,1.5,Brooklyn
0.66,197,1.5,Manhattan
0.5,90,1.5,Manhattan
1.1,130,1.5,Manhattan
6.04,190,1.5,Manhattan
2.96,50,1.5,Brooklyn
0.86,200,1.5,Manhattan
0.06,50,1.5,Brooklyn
3.14,107,1.5,Manhattan
1.06,80,1.5,Brooklyn
0.06,150,1.5,Brooklyn
0.16,115,1.5,Brooklyn
5.4,151,1.5,Manhattan
0.58,130,1.5,Brooklyn
5.2,180,1.5,Brooklyn
5.44,154,1.5,Brooklyn
2.76,95,1.5,Brooklyn
3.14,79,1.5,Manhattan
1.2,64,1.5,Brooklyn
0.44,120,1.5,Manhattan
8.16,120,1.5,Brooklyn
0.08,700,1.5,Manhattan
0.54,165,1.5,Manhattan
0.08,165,1.5,Manhattan
0.14,100,1.5,Manhattan
1.06,80,1.5,Brooklyn
0.8,98,1.5,Manhattan
0.46,125,1.5,Brooklyn
4.58,50,1.5,Brooklyn
1.44,75,1.5,Manhattan
1.44,155,1.5,Brooklyn
1.06,150,1.5,Brooklyn
1.2,92,1.5,Queens
0.14,75,1.5,Brooklyn
0.5,69,1.5,Queens
1.36,225,1.5,Brooklyn
0.12,120,1.5,Manhattan
1.6,200,1.5,Manhattan
2.46,215,1.5,Manhattan
4.28,195,1.5,Brooklyn
2.48,175,1.5,Brooklyn
0.16,80,1.5,Brooklyn
0.04,48,1.5,Brooklyn
1.7,72,1.5,Brooklyn
0.26,199,1.5,Manhattan
0.02,250,1.5,Brooklyn
1.24,75,1.5,Manhattan
3.72,90,1.5,Manhattan
1.36,229,1.5,Manhattan
0.34,200,1.5,Brooklyn
0.22,165,1.5,Manhattan
0.48,140,1.5,Brooklyn
0.42,54,1.5,Brooklyn
0.38,75,1.5,Queens
0.26,110,1.5,Manhattan
8.18,165,1.5,Manhattan
3.68,55,1.5,Manhattan
3.36,55,1.5,Manhattan
0.1,300,1.5,Manhattan
1.46,275,1.5,Manhattan
,322,1.5,Manhattan
0.16,77,1.5,Brooklyn
3.24,129,1.5,Brooklyn
0.42,120,1.5,Brooklyn
0.54,139,1.5,Manhattan
0.44,149,1.5,Brooklyn
0.7,180,1.5,Brooklyn
1.78,100,1.5,Brooklyn
0.08,180,1.5,Brooklyn
1,106,1.5,Brooklyn
0.38,200,1.5,Manhattan
0.86,259,1.5,Manhattan
3.5,120,1.5,Manhattan
2.44,120,1.5,Manhattan
0.16,125,1.5,Brooklyn
1.38,99,1.5,Queens
1.26,115,1.5,Brooklyn
3.36,198,1.5,Brooklyn
6.02,199,1.5,Manhattan
2.58,125,1.5,Manhattan
2,80,1.5,Manhattan
0.06,130,1.5,Manhattan
2,35,1.5,Brooklyn
0.32,90,1.5,Brooklyn
0.2,85,1.5,Brooklyn
0.56,250,1.5,Brooklyn
,115,1.5,Brooklyn
0.28,200,1.5,Brooklyn
0.54,48,1.5,Brooklyn
0.12,65,1.5,Brooklyn
,175,1.5,Queens
0.62,90,1.5,Manhattan
,85,1.5,Brooklyn
,150,1.5,Manhattan
0.4,136,1.5,Manhattan
0.2,400,1.5,Brooklyn
1.14,125,1.5,Brooklyn
1.32,179,1.5,Manhattan
,180,1.5,Brooklyn
0.14,105,1.5,Manhattan
0.18,250,1.5,Brooklyn
0.14,99,1.5,Manhattan
0.38,175,1.5,Manhattan
0.34,85,1.5,Brooklyn
3.86,80,1.5,Manhattan
4.1,89,1.5,Queens
0.28,195,1.5,Manhattan
0.96,1000,1.5,Manhattan
1.38,220,1.5,Manhattan
4.76,165,1.5,Brooklyn
4.92,35,1.5,Brooklyn
0.08,165,1.5,Manhattan
1.74,209,1.5,Manhattan
0.2,52,1.5,Queens
0.18,86,1.5,Staten Island
4.68,160,1.5,Manhattan
0.1,115,1.5,Brooklyn
0.42,60,1.5,Manhattan
1.76,309,1.5,Staten Island
0.14,200,1.5,Manhattan
0.02,700,1.5,Manhattan
6.12,120,1.5,Brooklyn
2.9,65,1.5,Manhattan
0.24,263,1.5,Manhattan
0.36,200,1.5,Brooklyn
6.48,67,1.5,Manhattan
0.06,350,1.5,Brooklyn
0.62,71,1.5,Staten Island
2.78,455,1.5,Manhattan
6.14,140,1.5,Manhattan
2.5,65,1.5,Queens
0.94,100,1.5,Manhattan
1.1,275,1.5,Manhattan
0.68,45,1.5,Brooklyn
0.18,65,1.5,Brooklyn
0.64,199,1.5,Brooklyn
0.8,234,1.5,Manhattan
0.24,150,1.5,Manhattan
3.94,65,1.5,Manhattan
0.46,20,1.5,Manhattan
0.98,195,1.5,Brooklyn
,135,1.5,Manhattan
0.06,90,1.5,Brooklyn
,250,1.5,Manhattan
1.56,595,1.5,Manhattan
7.86,109,1.5,Manhattan
1.98,200,1.5,Brooklyn
0.14,90,1.5,Manhattan
0.06,100,1.5,Manhattan
0.06,85,1.5,Manhattan
0.12,87,1.5,Manhattan
0.02,95,1.5,Manhattan
1.38,349,1.5,Manhattan
0.26,99,1.5,Manhattan
1.94,160,1.5,Manhattan
0.02,60,1.5,Brooklyn
1.12,72,1.5,Brooklyn
0.34,200,1.5,Brooklyn
8.84,79,1.5,Manhattan
2.8,197,1.5,Manhattan
4.18,75,1.5,Brooklyn
4.96,127,1.5,Manhattan
1.02,110,1.5,Manhattan
1.26,85,1.5,Manhattan
0.9,69,1.5,Queens
,80,1.5,Manhattan
0.06,100,1.5,Brooklyn
1.04,99,1.5,Manhattan
5.22,139,1.5,Brooklyn
2.18,113,1.5,Manhattan
0.24,250,1.5,Manhattan
2.16,295,1.5,Manhattan
1.3,2000,1.5,Manhattan
0.44,220,1.5,Manhattan
0.14,75,1.5,Manhattan
0.34,100,1.5,Brooklyn
2.5,199,1.5,Brooklyn
0.38,200,1.5,Manhattan
2.08,150,1.5,Manhattan
0.38,105,1.5,Brooklyn
0.04,50,1.5,Manhattan
1.76,45,1.5,Brooklyn
2.62,109,1.5,Brooklyn
2,42,1.5,Brooklyn
1.22,147,1.5,Manhattan
0.54,355,1.5,Brooklyn
4.1,80,1.5,Brooklyn
1.56,250,1.5,Brooklyn
0.3,60,1.5,Queens
0.2,130,1.5,Manhattan
1.16,65,1.5,Manhattan
1.3,58,1.5,Queens
0.48,49,1.5,Queens
0.74,42,1.5,Brooklyn
0.02,75,1.5,Queens
1.2,62,1.5,Queens
0.72,167,1.5,Manhattan
0.08,105,1.5,Queens
0.4,125,1.5,Manhattan
1.32,54,1.5,Staten Island
5.28,92,1.5,Brooklyn
0.92,199,1.5,Manhattan
0.86,159,1.5,Manhattan
0.62,65,1.5,Queens
1.56,52,1.5,Manhattan
2.24,129,1.5,Manhattan
0.2,134,1.5,Manhattan
0.42,35,1.5,Brooklyn
1.88,250,1.5,Manhattan
0.7,299,1.5,Manhattan
7.46,79,1.5,Queens
2.14,119,1.5,Manhattan
1.98,179,1.5,Brooklyn
3.12,220,1.5,Brooklyn
7.38,250,1.5,Brooklyn
3.6,150,1.5,Brooklyn
0.16,199,1.5,Brooklyn
1,120,1.5,Manhattan
4.34,550,1.5,Brooklyn
7.1,60,1.5,Brooklyn
1.7,500,1.5,Brooklyn
2.26,105,1.5,Manhattan
2.68,134,1.5,Brooklyn
0.2,68,1.5,Brooklyn
2.36,73,1.5,Manhattan
0.14,150,1.5,Brooklyn
2.08,100,1.5,Manhattan
4.48,75,1.5,Manhattan
0.7,120,1.5,Manhattan
5.8,85,1.5,Brooklyn
0.6,69,1.5,Brooklyn
9.94,220,1.5,Brooklyn
2.02,160,1.5,Brooklyn
0.8,150,1.5,Brooklyn
2.04,150,1.5,Brooklyn
0.16,900,1.5,Manhattan
0.26,130,1.5,Manhattan
0.4,70,1.5,Brooklyn
3.24,120,1.5,Queens
1.34,68,1.5,Staten Island
0.82,100,1.5,Brooklyn
0.04,69,1.5,Brooklyn
2.58,399,1.5,Manhattan
0.18,299,1.5,Manhattan
7.96,98,1.5,Manhattan
,103,1.5,Brooklyn
1.66,175,1.5,Manhattan
0.16,425,1.5,Manhattan
2.24,240,1.5,Manhattan
0.8,68,1.5,Staten Island
1.84,210,1.5,Brooklyn
9.3,149,1.5,Brooklyn
3.56,85,1.5,Brooklyn
3.08,120,1.5,Queens
1.42,120,1.5,Queens
0.02,75,1.5,Brooklyn
0.72,495,1.5,Manhattan
1.54,69,1.5,Brooklyn
4.14,39,1.5,Bronx
0.86,80,1.5,Brooklyn
0.06,155,1.5,Brooklyn
0.2,146,1.5,Brooklyn
0.34,165,1.5,Brooklyn
0.6,79,1.5,Manhattan
0.2,100,1.5,Brooklyn
0.12,120,1.5,Manhattan
2,325,1.5,Manhattan
0.46,150,1.5,Manhattan
1.88,144,1.5,Manhattan
,60,1.5,Brooklyn
0.04,350,1.5,Manhattan
0.14,85,1.5,Brooklyn
0.76,195,1.5,Manhattan
1.68,169,1.5,Manhattan
0.2,95,1.5,Manhattan
1.54,375,1.5,Manhattan
3.92,168,1.5,Brooklyn
0.08,245,1.5,Queens
1.48,199,1.5,Brooklyn
3.24,199,1.5,Brooklyn
2,99,1.5,Brooklyn
0.38,160,1.5,Brooklyn
3.78,65,1.5,Brooklyn
1.6,70,1.5,Manhattan
0.18,100,1.5,Manhattan
3.28,70,1.5,Brooklyn
0.36,45,1.5,Manhattan
0.58,200,1.5,Manhattan
1.3,66,1.5,Brooklyn
4.54,98,1.5,Brooklyn
0.14,140,1.5,Manhattan
7.96,65,1.5,Manhattan
1.96,155,1.5,Manhattan
8.92,249,1.5,Manhattan
0.16,120,1.5,Manhattan
0.82,56,1.5,Brooklyn
1.36,82,1.5,Manhattan
0.04,625,1.5,Staten Island
0.14,171,1.5,Manhattan
0.2,190,1.5,Manhattan
1.52,64,1.5,Queens
0.08,120,1.5,Manhattan
1.84,210,1.5,Manhattan
0.1,133,1.5,Manhattan
5.44,350,1.5,Manhattan
0.5,259,1.5,Manhattan
0.1,97,1.5,Manhattan
1.62,199,1.5,Manhattan
0.16,200,1.5,Manhattan
1.7,39,1.5,Brooklyn
0.56,125,1.5,Manhattan
2.08,170,1.5,Manhattan
1.72,180,1.5,Manhattan
6.72,125,1.5,Brooklyn
0.56,165,1.5,Manhattan
3.46,120,1.5,Manhattan
1.98,85,1.5,Manhattan
3.84,220,1.5,Brooklyn
0.1,90,1.5,Brooklyn
8.1,97,1.5,Brooklyn
5.16,179,1.5,Manhattan
0.12,108,1.5,Queens
0.28,575,1.5,Brooklyn
8.9,119,1.5,Manhattan
0.08,175,1.5,Brooklyn
0.08,110,1.5,Brooklyn
0.1,250,1.5,Brooklyn
2.62,100,1.5,Brooklyn
0.26,200,1.5,Manhattan
0.54,89,1.5,Queens
1.14,400,1.5,Manhattan
1.18,149,1.5,Brooklyn
1.7,95,1.5,Manhattan
5.7,105,1.5,Brooklyn
,200,1.5,Brooklyn
1.78,100,1.5,Manhattan
0.3,39,1.5,Queens
4.76,49,1.5,Bronx
0.26,55,1.5,Brooklyn
1.02,400,1.5,Manhattan
1.38,250,1.5,Brooklyn
0.08,125,1.5,Manhattan
0.76,110,1.5,Brooklyn
0.04,175,1.5,Brooklyn
0.8,50,1.5,Brooklyn
0.04,250,1.5,Manhattan
1.56,155,1.5,Manhattan
0.08,175,1.5,Manhattan
0.36,140,1.5,Queens
1.84,80,1.5,Queens
1.86,103,1.5,Brooklyn
0.24,600,1.5,Manhattan
0.06,75,1.5,Brooklyn
0.54,50,1.5,Manhattan
2.7,82,1.5,Brooklyn
0.8,65,1.5,Brooklyn
2.14,115,1.5,Brooklyn
1.52,175,1.5,Brooklyn
,95,1.5,Manhattan
0.1,55,1.5,Queens
1.34,100,1.5,Manhattan
2,45,1.5,Brooklyn
0.36,105,1.5,Manhattan
0.1,200,1.5,Brooklyn
0.06,65,1.5,Manhattan
0.04,100,1.5,Manhattan
8.56,233,1.5,Brooklyn
0.04,195,1.5,Manhattan
0.3,155,1.5,Brooklyn
,250,1.5,Queens
6.88,165,1.5,Manhattan
0.74,120,1.5,Manhattan
4.9,38,1.5,Bronx
,200,1.5,Brooklyn
0.12,90,1.5,Brooklyn
4.14,85,1.5,Manhattan
0.94,55,1.5,Queens
0.32,350,1.5,Manhattan
0.16,91,1.5,Manhattan
0.32,59,1.5,Manhattan
2.58,280,1.5,Manhattan
3.54,69,1.5,Queens
1.86,235,1.5,Brooklyn
0.96,110,1.5,Brooklyn
0.94,157,1.5,Manhattan
1.22,150,1.5,Brooklyn
0.78,75,1.5,Brooklyn
0.64,140,1.5,Manhattan
0.8,200,1.5,Manhattan
2.4,45,1.5,Queens
0.1,145,1.5,Brooklyn
0.48,95,1.5,Brooklyn
0.18,75,1.5,Manhattan
0.16,119,1.5,Brooklyn
1.88,259,1.5,Manhattan
4.56,190,1.5,Manhattan
1.18,69,1.5,Manhattan
3.84,70,1.5,Queens
0.18,155,1.5,Brooklyn
3.16,149,1.5,Brooklyn
1.92,149,1.5,Brooklyn
3.6,160,1.5,Manhattan
0.18,100,1.5,Brooklyn
0.02,220,1.5,Manhattan
0.08,225,1.5,Queens
5.12,85,1.5,Manhattan
,100,1.5,Manhattan
0.48,135,1.5,Manhattan
1.82,225,1.5,Manhattan
0.32,100,1.5,Manhattan
2.64,210,1.5,Manhattan
0.4,110,1.5,Manhattan
0.36,195,1.5,Brooklyn
1.06,95,1.5,Manhattan
0.84,150,1.5,Manhattan
0.84,95,1.5,Manhattan
0.26,295,1.5,Manhattan
,80,1.5,Manhattan
0.34,250,1.5,Manhattan
0.1,150,1.5,Manhattan
7.5,196,1.5,Manhattan
,225,1.5,Brooklyn
1.2,78,1.5,Manhattan
1.2,195,1.5,Manhattan
0.38,70,1.5,Brooklyn
0.52,220,1.5,Manhattan
0.58,199,1.5,Brooklyn
0.4,225,1.5,Brooklyn
0.32,298,1.5,Manhattan
2.12,65,1.5,Manhattan
0.1,225,1.5,Manhattan
1.58,82,1.5,Brooklyn
1.38,82,1.5,Manhattan
,60,1.5,Queens
0.32,115,1.5,Brooklyn
0.06,150,1.5,Manhattan
0.22,65,1.5,Brooklyn
0.56,150,1.5,Brooklyn
0.74,101,1.5,Brooklyn
0.7,130,1.5,Manhattan
,165,1.5,Brooklyn
0.06,175,1.5,Manhattan
4.8,120,1.5,Manhattan
0.16,116,1.5,Manhattan
1.1,192,1.5,Manhattan
0.12,150,1.5,Brooklyn
0.08,163,1.5,Brooklyn
0.84,40,1.5,Brooklyn
0.22,130,1.5,Brooklyn
1.02,158,1.5,Manhattan
7.16,85,1.5,Manhattan
0.38,173,1.5,Manhattan
0.14,85,1.5,Queens
1.32,465,1.5,Manhattan
0.04,275,1.5,Brooklyn
1.68,195,1.5,Manhattan
0.12,63,1.5,Brooklyn
1.84,36,1.5,Manhattan
0.06,130,1.5,Brooklyn
0.42,250,1.5,Brooklyn
0.92,94,1.5,Brooklyn
4,50,1.5,Brooklyn
,150,1.5,Queens
2.2,45,1.5,Queens
3.2,45,1.5,Queens
0.4,79,1.5,Brooklyn
0.08,200,1.5,Manhattan
0.02,85,1.5,Manhattan
0.74,60,1.5,Queens
0.38,139,1.5,Manhattan
3.88,95,1.5,Manhattan
0.52,80,1.5,Brooklyn
0.06,250,1.5,Brooklyn
0.12,349,1.5,Manhattan
0.2,165,1.5,Manhattan
0.96,119,1.5,Brooklyn
0.18,240,1.5,Manhattan
0.06,215,1.5,Brooklyn
2.08,49,1.5,Brooklyn
2.24,175,1.5,Brooklyn
3.14,165,1.5,Brooklyn
1.26,99,1.5,Manhattan
1.06,68,1.5,Brooklyn
1.08,185,1.5,Brooklyn
3,125,1.5,Manhattan
1.76,81,1.5,Manhattan
0.68,199,1.5,Manhattan
0.04,55,1.5,Brooklyn
6.44,135,1.5,Manhattan
0.16,65,1.5,Brooklyn
0.32,100,1.5,Manhattan
1.82,109,1.5,Brooklyn
1.34,71,1.5,Manhattan
2.14,290,1.5,Manhattan
,35,1.5,Manhattan
0.7,148,1.5,Manhattan
0.54,57,1.5,Queens
0.58,150,1.5,Manhattan
1.76,60,1.5,Manhattan
1.34,60,1.5,Manhattan
3,40,1.5,Manhattan
0.92,60,1.5,Manhattan
0.1,160,1.5,Brooklyn
1.22,60,1.5,Manhattan
0.92,65,1.5,Brooklyn
0.16,121,1.5,Manhattan
2.36,89,1.5,Brooklyn
0.04,225,1.5,Brooklyn
0.26,99,1.5,Brooklyn
1,170,1.5,Brooklyn
0.86,95,1.5,Brooklyn
6.22,179,1.5,Manhattan
1.02,85,1.5,Manhattan
0.78,65,1.5,Manhattan
9.36,69,1.5,Manhattan
0.62,42,1.5,Brooklyn
0.18,70,1.5,Brooklyn
0.54,155,1.5,Brooklyn
5.9,160,1.5,Manhattan
0.28,135,1.5,Brooklyn
0.5,47,1.5,Staten Island
0.42,69,1.5,Manhattan
6.5,51,1.5,Brooklyn
0.1,65,1.5,Manhattan
1.94,70,1.5,Brooklyn
0.82,150,1.5,Manhattan
1.06,70,1.5,Brooklyn
0.26,150,1.5,Brooklyn
1.22,130,1.5,Manhattan
4.02,79,1.5,Manhattan
0.32,149,1.5,Manhattan
,120,1.5,Brooklyn
0.04,250,1.5,Manhattan
0.4,55,1.5,Brooklyn
14.04,99,1.5,Manhattan
0.04,110,1.5,Manhattan
,500,1.5,Brooklyn
1.16,400,1.5,Queens
,280,1.5,Manhattan
0.1,130,1.5,Manhattan
5.74,96,1.5,Brooklyn
