Occupancy_rate,Daily_price,Size,Area
8.1,78,1.5,Manhattan
70,70,1.5,Queens
48.2,370,1.5,Brooklyn
70,150,1.5,Brooklyn
70,60,1.5,Queens
43.5,65,1.5,Manhattan
28.2,103,1.5,Manhattan
70,60,1.5,Brooklyn
14.5,65,1.5,Manhattan
3,80,1.5,Brooklyn
70,50,1.5,Queens
64.9,60,1.5,Queens
70,0,1.5,Manhattan
7.3,137,1.5,Brooklyn
70,65,1.5,Manhattan
70,120,1.5,Manhattan
3.7,225,1.5,Manhattan
3,50,1.5,Brooklyn
70,435,1.5,Manhattan
6,100,1.5,Manhattan
70,150,1.5,Brooklyn
28.2,85,1.5,Staten Island
70,69,1.5,Brooklyn
70,235,1.5,Manhattan
70,47,1.5,Queens
5.1,134,1.5,Manhattan
9.3,200,1.5,Brooklyn
1.7,150,1.5,Manhattan
14.9,75,1.5,Brooklyn
7.3,99,1.5,Queens
70,70,1.5,Brooklyn
70,168,1.5,Manhattan
18.8,60,1.5,Brooklyn
4.7,150,1.5,Manhattan
70,50,1.5,Manhattan
43.9,45,1.5,Queens
56,105,1.5,Brooklyn
70,85,1.5,Manhattan
70,131,1.5,Brooklyn
23.9,169,1.5,Brooklyn
16.6,58,1.5,Brooklyn
70,130,1.5,Bronx
70,200,1.5,Brooklyn
3,99,1.5,Brooklyn
6,90,1.5,Brooklyn
70,45,1.5,Brooklyn
6.4,75,1.5,Queens
23.5,186,1.5,Manhattan
13.7,70,1.5,Queens
70,90,1.5,Queens
70,35,1.5,Brooklyn
37.5,134,1.5,Brooklyn
70,99,1.5,Queens
70,80,1.5,Brooklyn
70,45,1.5,Brooklyn
70,110,1.5,Brooklyn
70,120,1.5,Brooklyn
11.9,110,1.5,Manhattan
62.7,110,1.5,Manhattan
66.7,38,1.5,Manhattan
9,250,1.5,Brooklyn
70,110,1.5,Manhattan
61,199,1.5,Manhattan
11.5,40,1.5,Brooklyn
70,89,1.5,Manhattan
70,25,1.5,Brooklyn
14,90,1.5,Manhattan
4.7,75,1.5,Brooklyn
9,55,1.5,Brooklyn
2.1,54,1.5,Brooklyn
56.7,90,1.5,Brooklyn
1.7,50,1.5,Brooklyn
7.7,53,1.5,Brooklyn
17.9,59,1.5,Brooklyn
9,169,1.5,Brooklyn
10.2,250,1.5,Manhattan
20.5,150,1.5,Queens
1.3,45,1.5,Brooklyn
70,90,1.5,Brooklyn
23.9,60,1.5,Brooklyn
70,79,1.5,Queens
26,225,1.5,Manhattan
70,79,1.5,Brooklyn
21.8,120,1.5,Brooklyn
70,36,1.5,Queens
70,79,1.5,Brooklyn
70,54,1.5,Brooklyn
7.3,50,1.5,Brooklyn
70,79,1.5,Brooklyn
57.6,165,1.5,Brooklyn
70,300,1.5,Brooklyn
70,55,1.5,Brooklyn
70,50,1.5,Manhattan
3,70,1.5,Manhattan
21,50,1.5,Brooklyn
70,55,1.5,Queens
70,170,1.5,Brooklyn
70,124,1.5,Brooklyn
9,40,1.5,Manhattan
57.2,75,1.5,Queens
16.2,325,1.5,Manhattan
70,107,1.5,Manhattan
23.5,60,1.5,Bronx
6.4,60,1.5,Brooklyn
70,60,1.5,Brooklyn
70,120,1.5,Bronx
70,200,1.5,Manhattan
32.4,125,1.5,Manhattan
19.2,41,1.5,Queens
1.3,160,1.5,Brooklyn
9,80,1.5,Brooklyn
9,100,1.5,Brooklyn
70,59,1.5,Queens
17.5,65,1.5,Bronx
49.5,175,1.5,Manhattan
14,179,1.5,Manhattan
70,100,1.5,Manhattan
1.3,119,1.5,Brooklyn
70,400,1.5,Manhattan
70,32,1.5,Queens
23.9,245,1.5,Manhattan
20.9,700,1.5,Manhattan
60.6,90,1.5,Manhattan
41.8,105,1.5,Bronx
70,30,1.5,Manhattan
20.1,135,1.5,Manhattan
31.6,200,1.5,Manhattan
40.1,120,1.5,Brooklyn
26.5,119,1.5,Brooklyn
28,80,1.5,Brooklyn
64.9,55,1.5,Queens
16.2,78,1.5,Manhattan
8.5,50,1.5,Manhattan
46.9,215,1.5,Manhattan
70,147,1.5,Brooklyn
70,160,1.5,Manhattan
26.9,250,1.5,Brooklyn
70,125,1.5,Queens
55.9,225,1.5,Brooklyn
4.7,650,1.5,Manhattan
70,60,1.5,Bronx
70,695,1.5,Manhattan
4.3,100,1.5,Queens
3,75,1.5,Brooklyn
70,50,1.5,Brooklyn
9.4,50,1.5,Queens
58,100,1.5,Queens
14.9,70,1.5,Brooklyn
27.3,45,1.5,Queens
13.7,250,1.5,Manhattan
70,100,1.5,Brooklyn
70,76,1.5,Brooklyn
70,240,1.5,Brooklyn
70,80,1.5,Brooklyn
1.7,35,1.5,Brooklyn
1.7,175,1.5,Manhattan
1.3,50,1.5,Brooklyn
1.7,90,1.5,Brooklyn
65.7,65,1.5,Brooklyn
70,259,1.5,Manhattan
6,125,1.5,Manhattan
70,58,1.5,Brooklyn
32,85,1.5,Manhattan
64.4,250,1.5,Manhattan
1.9,116,1.5,Brooklyn
7.3,120,1.5,Brooklyn
3,70,1.5,Manhattan
14.1,100,1.5,Brooklyn
13.5,90,1.5,Brooklyn
70,125,1.5,Manhattan
12,120,1.5,Brooklyn
21.8,42,1.5,Bronx
70,1177,1.5,Manhattan
3,110,1.5,Manhattan
1.7,65,1.5,Brooklyn
24.3,30,1.5,Brooklyn
1.7,120,1.5,Brooklyn
20.1,33,1.5,Queens
6.5,38,1.5,Queens
54.2,195,1.5,Queens
70,790,1.5,Manhattan
16.6,90,1.5,Queens
1.7,100,1.5,Queens
60.6,99,1.5,Manhattan
70,55,1.5,Queens
70,55,1.5,Queens
70,58,1.5,Queens
70,49,1.5,Manhattan
29,97,1.5,Brooklyn
14.9,165,1.5,Brooklyn
3.4,106,1.5,Brooklyn
70,60,1.5,Queens
47.4,99,1.5,Brooklyn
4.7,180,1.5,Manhattan
56,129,1.5,Manhattan
10.1,160,1.5,Manhattan
70,86,1.5,Manhattan
6,155,1.5,Brooklyn
70,195,1.5,Brooklyn
9,80,1.5,Manhattan
48,130,1.5,Manhattan
1.3,113,1.5,Manhattan
3,160,1.5,Brooklyn
20,222,1.5,Manhattan
16.2,65,1.5,Manhattan
3,90,1.5,Manhattan
4.7,65,1.5,Manhattan
70,55,1.5,Manhattan
42,185,1.5,Manhattan
70,49,1.5,Queens
70,99,1.5,Brooklyn
70,70,1.5,Manhattan
2.9,400,1.5,Brooklyn
1.3,45,1.5,Queens
3,75,1.5,Manhattan
1.7,100,1.5,Manhattan
70,150,1.5,Manhattan
70,100,1.5,Brooklyn
70,100,1.5,Brooklyn
3,139,1.5,Manhattan
58.5,40,1.5,Bronx
54,80,1.5,Manhattan
64,39,1.5,Queens
3,100,1.5,Brooklyn
70,150,1.5,Brooklyn
70,273,1.5,Manhattan
70,225,1.5,Manhattan
70,100,1.5,Brooklyn
37.1,135,1.5,Brooklyn
1.7,400,1.5,Manhattan
70,125,1.5,Brooklyn
70,150,1.5,Manhattan
70,222,1.5,Manhattan
10,175,1.5,Manhattan
70,70,1.5,Manhattan
16,175,1.5,Manhattan
24,130,1.5,Manhattan
70,45,1.5,Queens
70,50,1.5,Queens
1.3,100,1.5,Brooklyn
13.7,45,1.5,Brooklyn
70,175,1.5,Brooklyn
44,103,1.5,Manhattan
68,158,1.5,Brooklyn
69.5,55,1.5,Brooklyn
70,45,1.5,Brooklyn
62,110,1.5,Queens
70,115,1.5,Bronx
56.7,50,1.5,Brooklyn
70,45,1.5,Queens
70,180,1.5,Queens
11.2,350,1.5,Brooklyn
70,125,1.5,Brooklyn
44.4,180,1.5,Manhattan
29.4,70,1.5,Queens
28.2,126,1.5,Manhattan
25.2,190,1.5,Manhattan
70,50,1.5,Brooklyn
34.6,50,1.5,Brooklyn
70,100,1.5,Brooklyn
2.1,115,1.5,Brooklyn
70,85,1.5,Queens
6,47,1.5,Bronx
70,195,1.5,Manhattan
7.3,37,1.5,Manhattan
3.4,45,1.5,Manhattan
59.7,31,1.5,Bronx
1.7,55,1.5,Brooklyn
70,100,1.5,Queens
70,125,1.5,Brooklyn
1.3,150,1.5,Brooklyn
70,150,1.5,Brooklyn
70,115,1.5,Brooklyn
70,100,1.5,Manhattan
70,45,1.5,Brooklyn
30.3,150,1.5,Queens
70,42,1.5,Brooklyn
48.2,199,1.5,Manhattan
70,50,1.5,Brooklyn
70,111,1.5,Manhattan
70,275,1.5,Manhattan
32.4,180,1.5,Brooklyn
69.5,43,1.5,Queens
42.7,85,1.5,Brooklyn
70,115,1.5,Manhattan
11.9,105,1.5,Brooklyn
1.7,70,1.5,Brooklyn
7.3,29,1.5,Queens
36.3,148,1.5,Queens
52.1,110,1.5,Manhattan
70,110,1.5,Manhattan
70,43,1.5,Queens
69.5,170,1.5,Manhattan
56,65,1.5,Brooklyn
4.7,90,1.5,Manhattan
14,159,1.5,Manhattan
25.6,110,1.5,Manhattan
3.4,175,1.5,Queens
1.7,35,1.5,Brooklyn
3,350,1.5,Manhattan
70,148,1.5,Brooklyn
4,110,1.5,Manhattan
26,115,1.5,Manhattan
70,50,1.5,Manhattan
10.7,120,1.5,Manhattan
14.5,147,1.5,Bronx
13.2,200,1.5,Brooklyn
7.7,100,1.5,Manhattan
8.5,599,1.5,Brooklyn
7.7,80,1.5,Brooklyn
70,120,1.5,Brooklyn
70,239,1.5,Manhattan
70,71,1.5,Manhattan
11.1,200,1.5,Manhattan
70,145,1.5,Manhattan
6,95,1.5,Brooklyn
7.3,105,1.5,Manhattan
1.7,100,1.5,Queens
40.1,65,1.5,Queens
1.7,145,1.5,Brooklyn
7.7,100,1.5,Manhattan
64,47,1.5,Queens
6,126,1.5,Manhattan
70,30,1.5,Bronx
70,114,1.5,Manhattan
52.5,185,1.5,Manhattan
70,250,1.5,Manhattan
34.1,165,1.5,Manhattan
1.7,60,1.5,Brooklyn
70,225,1.5,Manhattan
1.7,150,1.5,Manhattan
58.5,125,1.5,Manhattan
19.2,95,1.5,Queens
41.4,165,1.5,Manhattan
33.3,75,1.5,Brooklyn
4.7,1500,1.5,Manhattan
70,85,1.5,Manhattan
1.3,75,1.5,Brooklyn
70,70,1.5,Manhattan
18.8,128,1.5,Manhattan
70,130,1.5,Manhattan
8.1,120,1.5,Manhattan
70,69,1.5,Brooklyn
70,47,1.5,Manhattan
14.9,181,1.5,Manhattan
70,48,1.5,Brooklyn
70,50,1.5,Manhattan
38.4,58,1.5,Queens
70,99,1.5,Manhattan
70,150,1.5,Queens
27.7,225,1.5,Brooklyn
70,130,1.5,Brooklyn
70,35,1.5,Queens
70,150,1.5,Manhattan
64.4,37,1.5,Brooklyn
64,125,1.5,Manhattan
42.2,62,1.5,Brooklyn
5.1,150,1.5,Brooklyn
67.8,95,1.5,Brooklyn
9,55,1.5,Brooklyn
70,250,1.5,Brooklyn
3,45,1.5,Brooklyn
38.8,120,1.5,Brooklyn
16,140,1.5,Manhattan
3.4,100,1.5,Brooklyn
54.6,80,1.5,Manhattan
3.7,70,1.5,Brooklyn
70,189,1.5,Brooklyn
4.7,175,1.5,Manhattan
21.3,200,1.5,Queens
28,150,1.5,Manhattan
8,150,1.5,Manhattan
24,150,1.5,Manhattan
70,195,1.5,Manhattan
7.7,59,1.5,Brooklyn
16.2,43,1.5,Queens
70,160,1.5,Brooklyn
35,95,1.5,Queens
25.3,194,1.5,Brooklyn
44,125,1.5,Manhattan
70,165,1.5,Brooklyn
70,135,1.5,Manhattan
23.5,225,1.5,Brooklyn
70,380,1.5,Brooklyn
70,200,1.5,Brooklyn
3.4,129,1.5,Manhattan
70,133,1.5,Brooklyn
70,220,1.5,Brooklyn
4.7,44,1.5,Brooklyn
52,142,1.5,Manhattan
70,55,1.5,Manhattan
39.2,185,1.5,Queens
7.7,110,1.5,Queens
70,175,1.5,Manhattan
16,222,1.5,Manhattan
66,175,1.5,Manhattan
70,175,1.5,Manhattan
1.3,180,1.5,Brooklyn
3,80,1.5,Manhattan
18.3,125,1.5,Manhattan
26,125,1.5,Brooklyn
4.7,86,1.5,Queens
8,153,1.5,Manhattan
16.6,165,1.5,Manhattan
70,55,1.5,Queens
11.5,50,1.5,Queens
1.7,35,1.5,Queens
46.9,90,1.5,Queens
35.8,149,1.5,Manhattan
70,175,1.5,Manhattan
16.5,90,1.5,Queens
1.9,110,1.5,Manhattan
50,108,1.5,Manhattan
46.5,78,1.5,Brooklyn
70,50,1.5,Manhattan
2.7,250,1.5,Brooklyn
7.7,95,1.5,Manhattan
1.7,85,1.5,Manhattan
70,100,1.5,Brooklyn
59.3,60,1.5,Queens
21.3,160,1.5,Manhattan
57.6,68,1.5,Brooklyn
70,85,1.5,Manhattan
29,138,1.5,Brooklyn
13.2,290,1.5,Brooklyn
3.4,48,1.5,Queens
70,60,1.5,Manhattan
51.2,75,1.5,Brooklyn
1.7,250,1.5,Manhattan
12.4,50,1.5,Manhattan
70,90,1.5,Brooklyn
10.2,220,1.5,Manhattan
43.5,250,1.5,Manhattan
70,378,1.5,Manhattan
70,325,1.5,Brooklyn
1.7,35,1.5,Brooklyn
38,45,1.5,Queens
70,100,1.5,Manhattan
68.3,110,1.5,Manhattan
70,135,1.5,Queens
14.9,60,1.5,Manhattan
1.7,125,1.5,Manhattan
70,95,1.5,Queens
11.9,5000,1.5,Brooklyn
3,115,1.5,Brooklyn
70,250,1.5,Manhattan
9.4,179,1.5,Brooklyn
70,99,1.5,Manhattan
8.5,53,1.5,Brooklyn
40.5,120,1.5,Manhattan
46.7,75,1.5,Brooklyn
70,125,1.5,Manhattan
11.9,295,1.5,Manhattan
5.1,200,1.5,Manhattan
13.7,200,1.5,Manhattan
1.7,60,1.5,Brooklyn
1.7,135,1.5,Queens
3,135,1.5,Queens
70,100,1.5,Manhattan
67.8,125,1.5,Queens
23,38,1.5,Brooklyn
70,220,1.5,Brooklyn
46,100,1.5,Manhattan
3,150,1.5,Brooklyn
70,58,1.5,Brooklyn
70,145,1.5,Manhattan
1.7,200,1.5,Manhattan
70,235,1.5,Brooklyn
70,120,1.5,Queens
70,35,1.5,Brooklyn
48.2,40,1.5,Brooklyn
1.7,85,1.5,Queens
1.7,253,1.5,Manhattan
1.7,275,1.5,Manhattan
3,110,1.5,Manhattan
70,80,1.5,Queens
70,170,1.5,Manhattan
70,135,1.5,Queens
67,1000,1.5,Manhattan
70,10000,1.5,Brooklyn
56.3,115,1.5,Staten Island
14.9,70,1.5,Brooklyn
23.9,1150,1.5,Manhattan
66.1,200,1.5,Manhattan
3.4,150,1.5,Brooklyn
70,150,1.5,Manhattan
12.4,45,1.5,Brooklyn
14.1,75,1.5,Queens
70,95,1.5,Brooklyn
70,159,1.5,Manhattan
70,83,1.5,Manhattan
70,172,1.5,Manhattan
26.5,380,1.5,Manhattan
70,84,1.5,Brooklyn
37.5,155,1.5,Manhattan
61,77,1.5,Bronx
70,52,1.5,Brooklyn
3,45,1.5,Brooklyn
70,75,1.5,Manhattan
4.7,100,1.5,Brooklyn
70,100,1.5,Queens
19.2,130,1.5,Brooklyn
9.4,840,1.5,Manhattan
2.1,250,1.5,Manhattan
1.7,300,1.5,Manhattan
70,200,1.5,Manhattan
70,130,1.5,Brooklyn
41.8,55,1.5,Queens
23.9,170,1.5,Manhattan
24.3,85,1.5,Brooklyn
9.3,100,1.5,Brooklyn
43.5,107,1.5,Manhattan
61,40,1.5,Queens
70,150,1.5,Brooklyn
3,230,1.5,Manhattan
22.6,50,1.5,Queens
3.7,75,1.5,Brooklyn
70,43,1.5,Queens
2.6,40,1.5,Queens
70,255,1.5,Queens
70,38,1.5,Brooklyn
1.7,105,1.5,Manhattan
61.6,350,1.5,Brooklyn
70,35,1.5,Queens
70,140,1.5,Manhattan
50.3,68,1.5,Queens
1.7,55,1.5,Manhattan
23.9,49,1.5,Brooklyn
70,55,1.5,Brooklyn
30.3,50,1.5,Brooklyn
3,40,1.5,Queens
70,150,1.5,Manhattan
70,298,1.5,Queens
7.7,59,1.5,Manhattan
70,175,1.5,Manhattan
5.4,250,1.5,Manhattan
3.4,58,1.5,Brooklyn
27.3,265,1.5,Brooklyn
31.3,54,1.5,Brooklyn
3,400,1.5,Brooklyn
70,180,1.5,Queens
70,195,1.5,Manhattan
70,150,1.5,Manhattan
70,55,1.5,Queens
3.8,300,1.5,Brooklyn
70,130,1.5,Queens
70,120,1.5,Queens
70,200,1.5,Manhattan
70,170,1.5,Manhattan
70,65,1.5,Queens
4.7,60,1.5,Brooklyn
70,400,1.5,Brooklyn
70,100,1.5,Manhattan
7.7,68,1.5,Manhattan
70,120,1.5,Brooklyn
70,80,1.5,Manhattan
1.7,100,1.5,Manhattan
70,92,1.5,Brooklyn
70,95,1.5,Brooklyn
52.9,165,1.5,Brooklyn
70,180,1.5,Brooklyn
66.1,300,1.5,Manhattan
70,107,1.5,Manhattan
70,49,1.5,Queens
70,135,1.5,Queens
14,99,1.5,Manhattan
70,135,1.5,Queens
70,135,1.5,Queens
1.7,135,1.5,Queens
70,135,1.5,Queens
70,135,1.5,Queens
70,165,1.5,Queens
70,165,1.5,Queens
27.3,165,1.5,Queens
70,165,1.5,Queens
3,165,1.5,Queens
4.7,135,1.5,Queens
70,135,1.5,Queens
70,50,1.5,Queens
53.7,40,1.5,Brooklyn
70,85,1.5,Manhattan
70,130,1.5,Brooklyn
3,150,1.5,Manhattan
5.1,90,1.5,Manhattan
43.5,40,1.5,Queens
70,79,1.5,Manhattan
31.6,115,1.5,Queens
1.7,250,1.5,Manhattan
70,120,1.5,Bronx
70,50,1.5,Queens
15.4,50,1.5,Brooklyn
70,180,1.5,Manhattan
1.7,100,1.5,Brooklyn
51.2,200,1.5,Brooklyn
70,200,1.5,Manhattan
70,119,1.5,Brooklyn
70,70,1.5,Queens
70,50,1.5,Queens
1.7,75,1.5,Manhattan
70,60,1.5,Queens
70,80,1.5,Brooklyn
6.4,50,1.5,Manhattan
21.3,37,1.5,Queens
70,175,1.5,Brooklyn
47.4,48,1.5,Queens
1.7,80,1.5,Queens
20.5,160,1.5,Manhattan
4.2,130,1.5,Queens
70,100,1.5,Manhattan
70,249,1.5,Manhattan
70,345,1.5,Brooklyn
70,130,1.5,Manhattan
1.7,125,1.5,Brooklyn
70,30,1.5,Queens
3,200,1.5,Brooklyn
12.8,200,1.5,Queens
70,90,1.5,Brooklyn
19.2,130,1.5,Manhattan
70,99,1.5,Brooklyn
70,148,1.5,Brooklyn
70,89,1.5,Manhattan
70,585,1.5,Brooklyn
70,120,1.5,Queens
21.8,36,1.5,Brooklyn
70,100,1.5,Queens
70,85,1.5,Brooklyn
70,200,1.5,Manhattan
55.9,200,1.5,Brooklyn
70,80,1.5,Bronx
4.7,90,1.5,Brooklyn
55.5,80,1.5,Queens
27.3,83,1.5,Queens
21.3,71,1.5,Brooklyn
70,120,1.5,Brooklyn
41.8,65,1.5,Brooklyn
11.1,69,1.5,Brooklyn
60.6,170,1.5,Manhattan
70,99,1.5,Manhattan
7.7,150,1.5,Brooklyn
70,67,1.5,Queens
64.9,215,1.5,Manhattan
70,96,1.5,Queens
70,57,1.5,Manhattan
70,395,1.5,Manhattan
60.6,350,1.5,Manhattan
70,120,1.5,Brooklyn
49.9,100,1.5,Brooklyn
70,200,1.5,Brooklyn
58.9,70,1.5,Brooklyn
52.1,49,1.5,Bronx
70,70,1.5,Brooklyn
35,90,1.5,Brooklyn
70,237,1.5,Manhattan
1.7,72,1.5,Manhattan
70,90,1.5,Manhattan
5.6,800,1.5,Brooklyn
8.1,130,1.5,Brooklyn
24,175,1.5,Manhattan
70,58,1.5,Staten Island
57.2,115,1.5,Manhattan
70,84,1.5,Manhattan
9,300,1.5,Manhattan
2.6,577,1.5,Manhattan
8.3,104,1.5,Manhattan
70,49,1.5,Manhattan
20.9,35,1.5,Queens
4.3,85,1.5,Brooklyn
59.3,91,1.5,Manhattan
70,200,1.5,Manhattan
70,95,1.5,Brooklyn
15.4,175,1.5,Brooklyn
38,45,1.5,Queens
6,96,1.5,Manhattan
70,170,1.5,Brooklyn
9.8,100,1.5,Brooklyn
70,60,1.5,Queens
70,135,1.5,Manhattan
70,88,1.5,Manhattan
70,125,1.5,Queens
70,52,1.5,Queens
1.7,300,1.5,Manhattan
4.7,44,1.5,Brooklyn
41.4,75,1.5,Brooklyn
3.7,88,1.5,Brooklyn
70,125,1.5,Brooklyn
70,300,1.5,Manhattan
7.7,250,1.5,Queens
70,174,1.5,Manhattan
1.7,199,1.5,Manhattan
70,30,1.5,Manhattan
4.7,150,1.5,Brooklyn
70,65,1.5,Queens
1.7,50,1.5,Manhattan
70,175,1.5,Bronx
7.7,86,1.5,Manhattan
29.9,109,1.5,Brooklyn
9.8,325,1.5,Manhattan
4.7,50,1.5,Manhattan
12.6,250,1.5,Manhattan
17.3,135,1.5,Brooklyn
1.7,150,1.5,Manhattan
39.7,130,1.5,Brooklyn
9.3,110,1.5,Queens
66.6,154,1.5,Brooklyn
53.3,199,1.5,Brooklyn
28.2,40,1.5,Bronx
4.7,127,1.5,Manhattan
1.7,80,1.5,Bronx
3.4,195,1.5,Manhattan
70,25,1.5,Manhattan
1.7,35,1.5,Queens
3,250,1.5,Manhattan
70,120,1.5,Manhattan
3,120,1.5,Brooklyn
70,139,1.5,Manhattan
1.7,100,1.5,Brooklyn
70,90,1.5,Queens
70,150,1.5,Manhattan
70,82,1.5,Manhattan
70,125,1.5,Bronx
70,40,1.5,Manhattan
30.7,171,1.5,Queens
35.4,45,1.5,Queens
61,150,1.5,Brooklyn
70,65,1.5,Queens
70,190,1.5,Manhattan
29,175,1.5,Manhattan
1.7,250,1.5,Manhattan
70,288,1.5,Manhattan
70,100,1.5,Brooklyn
3,95,1.5,Manhattan
1.7,50,1.5,Brooklyn
18.8,200,1.5,Manhattan
70,110,1.5,Brooklyn
70,60,1.5,Manhattan
3,97,1.5,Brooklyn
52.9,600,1.5,Manhattan
70,150,1.5,Manhattan
18.3,589,1.5,Manhattan
4.7,200,1.5,Manhattan
70,50,1.5,Brooklyn
70,65,1.5,Brooklyn
70,250,1.5,Manhattan
11.1,100,1.5,Brooklyn
70,60,1.5,Brooklyn
17.3,89,1.5,Brooklyn
8.5,51,1.5,Manhattan
70,150,1.5,Brooklyn
31.1,110,1.5,Brooklyn
1.7,230,1.5,Manhattan
70,119,1.5,Manhattan
1.7,44,1.5,Brooklyn
70,80,1.5,Brooklyn
27.3,233,1.5,Manhattan
15.4,150,1.5,Manhattan
70,115,1.5,Brooklyn
3,60,1.5,Brooklyn
70,150,1.5,Manhattan
4.7,70,1.5,Brooklyn
31.1,75,1.5,Manhattan
50.8,99,1.5,Brooklyn
39.7,145,1.5,Manhattan
14.9,159,1.5,Manhattan
70,40,1.5,Queens
70,75,1.5,Manhattan
70,42,1.5,Queens
9.4,127,1.5,Manhattan
70,36,1.5,Manhattan
36.3,85,1.5,Brooklyn
70,700,1.5,Manhattan
8,180,1.5,Brooklyn
12,200,1.5,Brooklyn
70,98,1.5,Queens
69.5,68,1.5,Brooklyn
6.4,142,1.5,Brooklyn
32,750,1.5,Brooklyn
1.7,180,1.5,Manhattan
70,150,1.5,Brooklyn
70,100,1.5,Manhattan
20.1,125,1.5,Brooklyn
66.1,65,1.5,Bronx
1.7,175,1.5,Brooklyn
4.7,66,1.5,Brooklyn
13.7,150,1.5,Manhattan
70,79,1.5,Manhattan
1.7,66,1.5,Brooklyn
37.1,125,1.5,Manhattan
70,89,1.5,Brooklyn
12.1,105,1.5,Brooklyn
70,120,1.5,Brooklyn
9.3,56,1.5,Manhattan
70,129,1.5,Manhattan
70,35,1.5,Brooklyn
13.7,130,1.5,Manhattan
70,50,1.5,Brooklyn
69.5,35,1.5,Brooklyn
60.6,25,1.5,Brooklyn
1.7,150,1.5,Manhattan
33.7,120,1.5,Brooklyn
10.7,60,1.5,Brooklyn
3.8,90,1.5,Queens
9.4,109,1.5,Brooklyn
70,70,1.5,Manhattan
46.5,145,1.5,Manhattan
70,200,1.5,Manhattan
4.7,225,1.5,Manhattan
36,200,1.5,Manhattan
16.6,40,1.5,Queens
9.4,75,1.5,Brooklyn
70,85,1.5,Manhattan
1.7,145,1.5,Brooklyn
4.7,100,1.5,Brooklyn
53.3,42,1.5,Brooklyn
1.7,299,1.5,Manhattan
70,50,1.5,Brooklyn
10,200,1.5,Manhattan
64,110,1.5,Manhattan
36,60,1.5,Brooklyn
67.8,175,1.5,Manhattan
70,62,1.5,Brooklyn
70,160,1.5,Manhattan
11.9,165,1.5,Manhattan
1.7,184,1.5,Brooklyn
56.7,299,1.5,Manhattan
62.3,103,1.5,Manhattan
70,750,1.5,Manhattan
22.7,119,1.5,Manhattan
1.7,175,1.5,Manhattan
30.7,75,1.5,Brooklyn
13.2,250,1.5,Manhattan
6,110,1.5,Manhattan
70,150,1.5,Brooklyn
70,60,1.5,Brooklyn
70,65,1.5,Brooklyn
70,60,1.5,Bronx
70,80,1.5,Brooklyn
52.1,170,1.5,Manhattan
69.5,70,1.5,Queens
6.4,55,1.5,Staten Island
70,215,1.5,Manhattan
70,90,1.5,Brooklyn
70,110,1.5,Queens
70,30,1.5,Brooklyn
70,95,1.5,Manhattan
70,35,1.5,Brooklyn
70,70,1.5,Queens
70,150,1.5,Manhattan
44.8,80,1.5,Brooklyn
18.3,160,1.5,Manhattan
33.3,90,1.5,Brooklyn
70,196,1.5,Brooklyn
12.4,62,1.5,Brooklyn
70,36,1.5,Brooklyn
4.7,143,1.5,Manhattan
13.2,85,1.5,Brooklyn
4.7,32,1.5,Brooklyn
66.1,48,1.5,Queens
8.1,250,1.5,Manhattan
1.7,70,1.5,Manhattan
42,40,1.5,Queens
70,110,1.5,Manhattan
70,200,1.5,Manhattan
12.8,250,1.5,Manhattan
3,60,1.5,Brooklyn
70,125,1.5,Staten Island
70,85,1.5,Queens
3,140,1.5,Brooklyn
70,67,1.5,Manhattan
70,50,1.5,Bronx
9.4,85,1.5,Brooklyn
70,140,1.5,Queens
70,165,1.5,Brooklyn
4.7,100,1.5,Manhattan
38,100,1.5,Brooklyn
70,55,1.5,Queens
44,100,1.5,Brooklyn
70,39,1.5,Brooklyn
21.9,100,1.5,Brooklyn
70,95,1.5,Brooklyn
40.5,140,1.5,Manhattan
70,300,1.5,Queens
70,70,1.5,Brooklyn
41.8,75,1.5,Queens
70,55,1.5,Brooklyn
70,46,1.5,Brooklyn
70,45,1.5,Brooklyn
70,120,1.5,Brooklyn
33.3,550,1.5,Manhattan
70,45,1.5,Brooklyn
70,125,1.5,Queens
3.4,80,1.5,Manhattan
1.7,300,1.5,Manhattan
20.5,110,1.5,Manhattan
63.6,95,1.5,Brooklyn
70,123,1.5,Queens
70,80,1.5,Brooklyn
70,80,1.5,Queens
30.3,95,1.5,Bronx
70,90,1.5,Queens
1.7,100,1.5,Brooklyn
70,75,1.5,Manhattan
33.3,150,1.5,Brooklyn
70,369,1.5,Manhattan
5.1,55,1.5,Brooklyn
1.7,120,1.5,Brooklyn
70,50,1.5,Queens
21.3,80,1.5,Brooklyn
70,58,1.5,Queens
22,250,1.5,Brooklyn
35.8,285,1.5,Manhattan
70,75,1.5,Manhattan
21.8,125,1.5,Brooklyn
70,80,1.5,Queens
70,32,1.5,Staten Island
70,32,1.5,Brooklyn
70,69,1.5,Manhattan
11.1,200,1.5,Manhattan
30.7,350,1.5,Manhattan
70,50,1.5,Brooklyn
7.7,48,1.5,Brooklyn
70,49,1.5,Brooklyn
41,150,1.5,Manhattan
43.9,75,1.5,Manhattan
37.5,89,1.5,Brooklyn
70,150,1.5,Queens
70,200,1.5,Brooklyn
70,65,1.5,Queens
1.9,95,1.5,Brooklyn
70,159,1.5,Brooklyn
5.1,150,1.5,Brooklyn
70,159,1.5,Brooklyn
1.7,80,1.5,Manhattan
8.3,155,1.5,Manhattan
70,70,1.5,Manhattan
56.9,59,1.5,Brooklyn
