income,Occupancy_rate,Size,Area
2520,70,1.5,Queens
966,70,1.5,Manhattan
966,70,1.5,Manhattan
1386,70,1.5,Manhattan
966,70,1.5,Manhattan
2468,32.9,1.5,Manhattan
2835,70,1.5,Manhattan
2111,46.9,1.5,Bronx
696,27.3,1.5,Queens
7224,70,1.5,Manhattan
921,61.4,1.5,Queens
714,70,1.5,Brooklyn
4179,70,1.5,Manhattan
1103,17.5,1.5,Manhattan
1239,70,1.5,Brooklyn
1827,70,1.5,Brooklyn
5145,70,1.5,Brooklyn
8925,70,1.5,Manhattan
2100,70,1.5,Manhattan
1365,70,1.5,Brooklyn
1365,70,1.5,Brooklyn
6384,70,1.5,Brooklyn
1365,70,1.5,Brooklyn
1890,70,1.5,Brooklyn
2415,70,1.5,Bronx
2100,70,1.5,Manhattan
714,70,1.5,Brooklyn
12495,70,1.5,Manhattan
777,70,1.5,Queens
4200,70,1.5,Brooklyn
7392,70,1.5,Brooklyn
6909,70,1.5,Manhattan
2100,70,1.5,Queens
2100,70,1.5,Queens
1998,66.6,1.5,Queens
1403,27.5,1.5,Queens
4179,70,1.5,Manhattan
4200,70,1.5,Manhattan
5880,70,1.5,Brooklyn
1797,52.1,1.5,Manhattan
2100,70,1.5,Manhattan
294,70,1.5,Queens
427,15.8,1.5,Manhattan
2730,70,1.5,Brooklyn
2520,70,1.5,Brooklyn
2520,70,1.5,Brooklyn
3360,70,1.5,Brooklyn
818,30.3,1.5,Manhattan
595,56.7,1.5,Brooklyn
2730,70,1.5,Brooklyn
2940,70,1.5,Brooklyn
3780,70,1.5,Brooklyn
630,70,1.5,Brooklyn
943,32.4,1.5,Brooklyn
570,19.2,1.5,Queens
1176,38.8,1.5,Manhattan
3570,70,1.5,Manhattan
3570,70,1.5,Manhattan
853,43.1,1.5,Brooklyn
606,36.7,1.5,Queens
3780,70,1.5,Manhattan
576,32,1.5,Brooklyn
5148,57.2,1.5,Brooklyn
210000,70,1.5,Manhattan
210000,70,1.5,Manhattan
2415,70,1.5,Manhattan
840,70,1.5,Manhattan
10500,70,1.5,Manhattan
6825,70,1.5,Manhattan
2688,44.8,1.5,Manhattan
924,70,1.5,Manhattan
861,70,1.5,Queens
3203,42.7,1.5,Manhattan
1557,34.6,1.5,Brooklyn
945,70,1.5,Manhattan
4179,70,1.5,Manhattan
1155,70,1.5,Brooklyn
1092,70,1.5,Brooklyn
1470,70,1.5,Bronx
466,38.8,1.5,Bronx
835,43.5,1.5,Brooklyn
1241,41.8,1.5,Queens
588,70,1.5,Brooklyn
1785,70,1.5,Manhattan
1470,70,1.5,Manhattan
1470,70,1.5,Manhattan
564,41.8,1.5,Queens
9450,70,1.5,Manhattan
3150,70,1.5,Manhattan
1400,61.4,1.5,Manhattan
2499,70,1.5,Bronx
10479,70,1.5,Manhattan
1659,70,1.5,Manhattan
897,29.9,1.5,Manhattan
5775,70,1.5,Manhattan
3129,70,1.5,Manhattan
3150,70,1.5,Brooklyn
2079,70,1.5,Manhattan
1869,70,1.5,Manhattan
1785,70,1.5,Manhattan
2079,70,1.5,Manhattan
3885,70,1.5,Manhattan
1260,70,1.5,Brooklyn
1262,29,1.5,Manhattan
4200,70,1.5,Manhattan
945,70,1.5,Queens
2415,70,1.5,Manhattan
200,17.1,1.5,Queens
752,53.3,1.5,Brooklyn
1680,70,1.5,Queens
3674,43.9,1.5,Manhattan
1470,70,1.5,Queens
588,70,1.5,Manhattan
1260,70,1.5,Queens
924,70,1.5,Brooklyn
8379,70,1.5,Manhattan
4200,70,1.5,Manhattan
441,70,1.5,Brooklyn
1155,70,1.5,Queens
3150,70,1.5,Brooklyn
6818,30.3,1.5,Manhattan
2100,70,1.5,Bronx
630,70,1.5,Brooklyn
2100,70,1.5,Queens
578,35,1.5,Manhattan
764,28.6,1.5,Manhattan
840,70,1.5,Queens
1050,70,1.5,Manhattan
3990,70,1.5,Manhattan
1995,70,1.5,Brooklyn
1785,70,1.5,Brooklyn
5775,70,1.5,Queens
840,70,1.5,Brooklyn
2499,70,1.5,Manhattan
2079,70,1.5,Queens
1680,70,1.5,Queens
5880,70,1.5,Manhattan
1251,33.1,1.5,Manhattan
1365,70,1.5,Brooklyn
4200,70,1.5,Manhattan
941,62.7,1.5,Brooklyn
1849,47.4,1.5,Brooklyn
735,70,1.5,Queens
8198,42.7,1.5,Brooklyn
1743,70,1.5,Queens
2095,38.8,1.5,Brooklyn
1563,52.1,1.5,Bronx
5250,70,1.5,Manhattan
5229,70,1.5,Manhattan
5670,70,1.5,Brooklyn
5229,70,1.5,Manhattan
5250,70,1.5,Manhattan
3150,70,1.5,Brooklyn
1785,23.9,1.5,Brooklyn
1307,42.7,1.5,Brooklyn
2499,70,1.5,Manhattan
5460,70,1.5,Manhattan
819,70,1.5,Queens
2018,26.9,1.5,Manhattan
1575,70,1.5,Queens
1152,19.2,1.5,Manhattan
1050,70,1.5,Manhattan
606,31.1,1.5,Brooklyn
1679,31.1,1.5,Manhattan
1050,70,1.5,Queens
3045,70,1.5,Manhattan
3675,70,1.5,Manhattan
3864,70,1.5,Manhattan
4095,70,1.5,Brooklyn
3150,70,1.5,Brooklyn
1575,70,1.5,Brooklyn
588,14,1.5,Brooklyn
835,58,1.5,Manhattan
7350,70,1.5,Manhattan
3480,58,1.5,Brooklyn
5250,70,1.5,Brooklyn
1580,40.5,1.5,Manhattan
2499,70,1.5,Manhattan
2499,70,1.5,Manhattan
8547,70,1.5,Manhattan
2100,70,1.5,Manhattan
4620,70,1.5,Manhattan
1785,70,1.5,Brooklyn
1098,57.2,1.5,Brooklyn
2100,70,1.5,Brooklyn
6240,64,1.5,Manhattan
6825,70,1.5,Manhattan
3517,51.2,1.5,Brooklyn
4146,69.1,1.5,Manhattan
4158,70,1.5,Brooklyn
1440,64,1.5,Queens
3549,70,1.5,Manhattan
1680,70,1.5,Brooklyn
416,27.7,1.5,Queens
653,29,1.5,Brooklyn
7350,70,1.5,Brooklyn
2205,70,1.5,Manhattan
1538,41,1.5,Brooklyn
3150,70,1.5,Bronx
3780,70,1.5,Brooklyn
3269,52.9,1.5,Manhattan
21000,70,1.5,Manhattan
396,13.2,1.5,Brooklyn
798,21.8,1.5,Brooklyn
783,43.5,1.5,Brooklyn
4620,70,1.5,Brooklyn
5229,70,1.5,Manhattan
4200,70,1.5,Manhattan
6300,70,1.5,Manhattan
1598,66.6,1.5,Manhattan
1260,70,1.5,Brooklyn
538,22.4,1.5,Brooklyn
1890,70,1.5,Manhattan
326,22.2,1.5,Brooklyn
2625,70,1.5,Queens
1365,70,1.5,Brooklyn
224,14.9,1.5,Brooklyn
3675,70,1.5,Manhattan
3339,70,1.5,Queens
1470,70,1.5,Manhattan
1365,70,1.5,Manhattan
1680,70,1.5,Brooklyn
525,70,1.5,Bronx
2079,70,1.5,Queens
2249,23.8,1.5,Manhattan
840,70,1.5,Brooklyn
15729,70,1.5,Manhattan
8568,70,1.5,Manhattan
6111,70,1.5,Manhattan
4956,70,1.5,Manhattan
5670,70,1.5,Manhattan
5355,70,1.5,Manhattan
5523,70,1.5,Manhattan
5418,70,1.5,Manhattan
5019,70,1.5,Manhattan
8022,70,1.5,Manhattan
7182,70,1.5,Manhattan
3990,70,1.5,Manhattan
4662,70,1.5,Manhattan
3255,70,1.5,Manhattan
3276,70,1.5,Manhattan
1281,42.7,1.5,Manhattan
7350,70,1.5,Manhattan
2520,70,1.5,Queens
1575,70,1.5,Manhattan
1659,70,1.5,Manhattan
719,63.1,1.5,Queens
3192,70,1.5,Manhattan
2541,70,1.5,Brooklyn
956,37.5,1.5,Brooklyn
3150,70,1.5,Brooklyn
3360,70,1.5,Manhattan
3549,70,1.5,Manhattan
1743,70,1.5,Brooklyn
1869,62.3,1.5,Brooklyn
2171,20.5,1.5,Queens
345,23.5,1.5,Queens
2520,70,1.5,Brooklyn
3990,70,1.5,Manhattan
846,18.8,1.5,Brooklyn
788,17.5,1.5,Brooklyn
6279,70,1.5,Manhattan
4200,70,1.5,Queens
1239,70,1.5,Manhattan
1153,42.7,1.5,Brooklyn
457,31.1,1.5,Queens
894,41.4,1.5,Brooklyn
13050,29,1.5,Brooklyn
1415,39.3,1.5,Manhattan
531,35.4,1.5,Brooklyn
921,30.7,1.5,Brooklyn
1365,70,1.5,Manhattan
483,70,1.5,Brooklyn
1517,64,1.5,Queens
356,15.8,1.5,Brooklyn
882,70,1.5,Brooklyn
1209,68.3,1.5,Bronx
602,40.1,1.5,Brooklyn
2079,70,1.5,Bronx
362,20.1,1.5,Bronx
2625,70,1.5,Brooklyn
840,70,1.5,Brooklyn
704,35,1.5,Manhattan
3158,32.9,1.5,Manhattan
1470,70,1.5,Brooklyn
9660,70,1.5,Brooklyn
1092,70,1.5,Brooklyn
6825,70,1.5,Manhattan
420,17.5,1.5,Brooklyn
1827,70,1.5,Manhattan
4515,70,1.5,Manhattan
7245,70,1.5,Manhattan
410,27.3,1.5,Manhattan
2772,70,1.5,Manhattan
4246,58,1.5,Manhattan
1088,29,1.5,Brooklyn
2520,70,1.5,Manhattan
1932,70,1.5,Brooklyn
1991,47.4,1.5,Queens
1823,53.3,1.5,Brooklyn
1445,30.3,1.5,Manhattan
3885,70,1.5,Brooklyn
3459,61,1.5,Brooklyn
1325,18.8,1.5,Brooklyn
735,70,1.5,Brooklyn
787,14.5,1.5,Manhattan
1557,34.6,1.5,Manhattan
2982,70,1.5,Manhattan
3675,70,1.5,Manhattan
3998,53.3,1.5,Brooklyn
1155,70,1.5,Queens
735,70,1.5,Brooklyn
1575,70,1.5,Brooklyn
3675,70,1.5,Brooklyn
3150,70,1.5,Brooklyn
2709,70,1.5,Manhattan
3272,30.3,1.5,Brooklyn
2709,70,1.5,Manhattan
7245,70,1.5,Manhattan
3129,70,1.5,Brooklyn
1112,33.7,1.5,Queens
4410,70,1.5,Queens
2625,70,1.5,Manhattan
1563,52.1,1.5,Brooklyn
2940,70,1.5,Manhattan
5880,70,1.5,Bronx
945,70,1.5,Queens
588,70,1.5,Brooklyn
608,42.2,1.5,Brooklyn
2730,70,1.5,Manhattan
1575,70,1.5,Brooklyn
1023,40.1,1.5,Manhattan
1444,40.1,1.5,Manhattan
3465,70,1.5,Manhattan
840,70,1.5,Bronx
8400,70,1.5,Manhattan
3150,70,1.5,Manhattan
5649,70,1.5,Queens
3330,55.5,1.5,Brooklyn
206,19.6,1.5,Brooklyn
328,27.3,1.5,Brooklyn
1008,70,1.5,Brooklyn
6678,70,1.5,Manhattan
5859,70,1.5,Manhattan
3969,70,1.5,Manhattan
3129,70,1.5,Brooklyn
3969,70,1.5,Manhattan
3570,70,1.5,Queens
4536,70,1.5,Manhattan
2520,70,1.5,Manhattan
903,70,1.5,Manhattan
2730,70,1.5,Brooklyn
903,70,1.5,Manhattan
9450,70,1.5,Manhattan
4599,70,1.5,Manhattan
5145,70,1.5,Brooklyn
1794,29.9,1.5,Manhattan
3864,70,1.5,Brooklyn
1470,70,1.5,Brooklyn
3234,70,1.5,Brooklyn
1659,70,1.5,Manhattan
206,13.7,1.5,Manhattan
1848,70,1.5,Manhattan
1575,70,1.5,Manhattan
491,21.8,1.5,Brooklyn
595,66.1,1.5,Brooklyn
2672,13.7,1.5,Manhattan
861,70,1.5,Brooklyn
280,31.1,1.5,Brooklyn
819,70,1.5,Brooklyn
4179,70,1.5,Manhattan
819,70,1.5,Brooklyn
819,70,1.5,Brooklyn
1261,54.6,1.5,Brooklyn
819,70,1.5,Brooklyn
819,70,1.5,Brooklyn
819,70,1.5,Brooklyn
1260,70,1.5,Manhattan
819,70,1.5,Brooklyn
1680,70,1.5,Manhattan
933,31.1,1.5,Manhattan
2835,70,1.5,Manhattan
1050,70,1.5,Queens
1375,58,1.5,Queens
298,39.7,1.5,Queens
2520,70,1.5,Manhattan
1057,40.5,1.5,Brooklyn
7991,68.3,1.5,Brooklyn
504,70,1.5,Queens
2415,70,1.5,Manhattan
982,34.1,1.5,Brooklyn
1071,70,1.5,Manhattan
1848,70,1.5,Queens
3465,70,1.5,Queens
1249,55.5,1.5,Brooklyn
4200,70,1.5,Manhattan
4725,70,1.5,Brooklyn
4200,70,1.5,Manhattan
3360,70,1.5,Brooklyn
7488,64,1.5,Brooklyn
2304,51.2,1.5,Manhattan
548,39.7,1.5,Manhattan
559,41.4,1.5,Brooklyn
3570,70,1.5,Manhattan
1134,70,1.5,Brooklyn
1013,34.1,1.5,Manhattan
888,26.9,1.5,Manhattan
3150,70,1.5,Brooklyn
9507,50.3,1.5,Brooklyn
1021,24.3,1.5,Manhattan
2499,19.6,1.5,Brooklyn
1614,37.1,1.5,Manhattan
3360,70,1.5,Manhattan
4305,70,1.5,Manhattan
4032,70,1.5,Manhattan
4095,70,1.5,Manhattan
558,28.6,1.5,Brooklyn
3969,70,1.5,Manhattan
4032,70,1.5,Manhattan
6279,70,1.5,Manhattan
563,37.5,1.5,Bronx
1247,27.7,1.5,Brooklyn
1000,30.3,1.5,Manhattan
1890,70,1.5,Queens
1260,70,1.5,Brooklyn
2520,70,1.5,Brooklyn
2835,70,1.5,Queens
237,15.8,1.5,Brooklyn
4800,64,1.5,Manhattan
777,70,1.5,Queens
1533,70,1.5,Queens
2100,70,1.5,Brooklyn
2121,70,1.5,Queens
4200,70,1.5,Brooklyn
482,19.6,1.5,Brooklyn
10290,70,1.5,Manhattan
2520,70,1.5,Queens
2100,70,1.5,Brooklyn
1680,70,1.5,Manhattan
1801,31.6,1.5,Manhattan
211,24.3,1.5,Queens
1355,60.2,1.5,Manhattan
1680,70,1.5,Manhattan
890,37.1,1.5,Queens
696,58,1.5,Brooklyn
3150,70,1.5,Bronx
945,70,1.5,Queens
2153,29.9,1.5,Brooklyn
1575,70,1.5,Bronx
2149,60.2,1.5,Manhattan
2954,30.3,1.5,Brooklyn
1567,43.9,1.5,Manhattan
5250,70,1.5,Brooklyn
2145,28.6,1.5,Brooklyn
1230,63.1,1.5,Queens
1449,70,1.5,Brooklyn
16779,70,1.5,Manhattan
2415,70,1.5,Manhattan
1260,70,1.5,Brooklyn
1260,70,1.5,Brooklyn
1260,70,1.5,Brooklyn
1176,70,1.5,Brooklyn
840,70,1.5,Queens
588,70,1.5,Brooklyn
1470,70,1.5,Brooklyn
1470,70,1.5,Brooklyn
4515,70,1.5,Manhattan
2462,46.9,1.5,Brooklyn
6825,70,1.5,Queens
1394,66.4,1.5,Queens
4872,70,1.5,Manhattan
2520,70,1.5,Manhattan
1704,42.7,1.5,Manhattan
1485,52.1,1.5,Brooklyn
630,70,1.5,Manhattan
2885,68.7,1.5,Manhattan
1260,70,1.5,Bronx
42000,70,1.5,Brooklyn
2421,26.9,1.5,Brooklyn
1155,70,1.5,Queens
703,38.4,1.5,Manhattan
608,40.5,1.5,Bronx
1890,70,1.5,Brooklyn
5439,70,1.5,Manhattan
1061,58,1.5,Manhattan
1382,38.4,1.5,Manhattan
447,21.3,1.5,Queens
399,26.6,1.5,Brooklyn
1050,70,1.5,Manhattan
3297,70,1.5,Brooklyn
3360,70,1.5,Brooklyn
1575,70,1.5,Brooklyn
2310,70,1.5,Manhattan
924,70,1.5,Brooklyn
5021,60.2,1.5,Manhattan
6300,70,1.5,Manhattan
6798,54.6,1.5,Manhattan
3743,49.9,1.5,Queens
1785,70,1.5,Queens
1512,70,1.5,Queens
1069,32.7,1.5,Manhattan
3628,69.1,1.5,Brooklyn
2625,70,1.5,Brooklyn
1449,70,1.5,Manhattan
2982,70,1.5,Brooklyn
3147,33.3,1.5,Brooklyn
783,29,1.5,Manhattan
3094,37.5,1.5,Manhattan
5607,70,1.5,Manhattan
1653,58,1.5,Queens
16779,70,1.5,Manhattan
462,17.1,1.5,Brooklyn
1995,70,1.5,Queens
3843,42.7,1.5,Manhattan
6279,70,1.5,Manhattan
1092,70,1.5,Manhattan
2520,70,1.5,Manhattan
1995,70,1.5,Manhattan
735,70,1.5,Brooklyn
735,70,1.5,Brooklyn
1428,70,1.5,Manhattan
2610,58,1.5,Manhattan
4200,70,1.5,Manhattan
5040,70,1.5,Brooklyn
818,34.1,1.5,Brooklyn
1260,70,1.5,Brooklyn
1440,32,1.5,Manhattan
1176,70,1.5,Brooklyn
3182,30.3,1.5,Manhattan
4146,69.1,1.5,Manhattan
2415,70,1.5,Manhattan
1995,70,1.5,Manhattan
3927,70,1.5,Manhattan
1920,51.2,1.5,Brooklyn
4725,70,1.5,Manhattan
3612,70,1.5,Manhattan
4620,70,1.5,Brooklyn
1260,70,1.5,Brooklyn
846,18.8,1.5,Manhattan
2520,70,1.5,Queens
2079,70,1.5,Brooklyn
1050,70,1.5,Brooklyn
878,20.9,1.5,Manhattan
3150,70,1.5,Manhattan
812,57.6,1.5,Bronx
8400,70,1.5,Manhattan
5250,70,1.5,Manhattan
5565,70,1.5,Manhattan
6300,70,1.5,Manhattan
777,70,1.5,Queens
1920,25.6,1.5,Brooklyn
1512,70,1.5,Queens
1155,70,1.5,Manhattan
5775,70,1.5,Manhattan
630,70,1.5,Brooklyn
1570,29.9,1.5,Brooklyn
1155,70,1.5,Queens
2100,70,1.5,Bronx
6195,70,1.5,Manhattan
466,38.8,1.5,Queens
1648,55.5,1.5,Manhattan
4305,70,1.5,Manhattan
653,29,1.5,Brooklyn
1050,70,1.5,Brooklyn
1050,70,1.5,Queens
1665,55.5,1.5,Brooklyn
1407,46.9,1.5,Brooklyn
673,29.9,1.5,Bronx
3990,70,1.5,Brooklyn
987,70,1.5,Staten Island
1050,70,1.5,Manhattan
793,31.1,1.5,Brooklyn
1531,58,1.5,Queens
641,42.7,1.5,Manhattan
4158,70,1.5,Manhattan
2310,70,1.5,Manhattan
1785,70,1.5,Brooklyn
1155,70,1.5,Bronx
525,70,1.5,Manhattan
1152,32,1.5,Brooklyn
1869,70,1.5,Manhattan
8946,70,1.5,Manhattan
2310,70,1.5,Brooklyn
346,19.2,1.5,Manhattan
299,16.6,1.5,Manhattan
1680,70,1.5,Queens
840,70,1.5,Queens
4200,70,1.5,Brooklyn
3675,70,1.5,Manhattan
3675,70,1.5,Manhattan
1176,70,1.5,Brooklyn
2415,70,1.5,Brooklyn
3150,70,1.5,Brooklyn
1575,70,1.5,Queens
2625,70,1.5,Brooklyn
628,29.9,1.5,Brooklyn
5250,70,1.5,Manhattan
6300,70,1.5,Manhattan
1248,32,1.5,Manhattan
3150,17.5,1.5,Manhattan
5250,70,1.5,Manhattan
1155,70,1.5,Manhattan
420,31.1,1.5,Brooklyn
1092,70,1.5,Manhattan
10500,70,1.5,Manhattan
2100,70,1.5,Manhattan
1563,52.1,1.5,Manhattan
624,26,1.5,Brooklyn
1386,70,1.5,Manhattan
215,17.5,1.5,Brooklyn
2079,70,1.5,Manhattan
2142,70,1.5,Brooklyn
1155,70,1.5,Queens
3360,70,1.5,Brooklyn
2205,70,1.5,Queens
1764,70,1.5,Queens
936,56.7,1.5,Queens
1155,70,1.5,Manhattan
1680,70,1.5,Brooklyn
1575,70,1.5,Queens
3024,70,1.5,Manhattan
714,70,1.5,Brooklyn
1869,70,1.5,Manhattan
1575,70,1.5,Brooklyn
3126,52.1,1.5,Manhattan
4179,70,1.5,Manhattan
3150,70,1.5,Manhattan
1050,70,1.5,Bronx
1050,70,1.5,Bronx
3633,70,1.5,Manhattan
1349,34.6,1.5,Manhattan
583,28.6,1.5,Brooklyn
3990,70,1.5,Brooklyn
5187,70,1.5,Manhattan
261,29,1.5,Brooklyn
9870,70,1.5,Manhattan
6300,70,1.5,Manhattan
6720,70,1.5,Brooklyn
8757,70,1.5,Manhattan
2856,70,1.5,Manhattan
840,70,1.5,Brooklyn
3150,70,1.5,Manhattan
1239,70,1.5,Staten Island
1847,21.3,1.5,Manhattan
3150,70,1.5,Manhattan
1731,29,1.5,Staten Island
840,70,1.5,Brooklyn
1893,63.1,1.5,Brooklyn
619,37.5,1.5,Queens
3780,70,1.5,Brooklyn
52500,70,1.5,Manhattan
630,70,1.5,Queens
2520,70,1.5,Brooklyn
1530,36.7,1.5,Manhattan
2100,70,1.5,Manhattan
3360,70,1.5,Brooklyn
635,14.1,1.5,Manhattan
2877,70,1.5,Manhattan
840,70,1.5,Queens
2835,70,1.5,Manhattan
4515,70,1.5,Queens
3150,70,1.5,Manhattan
1714,58.9,1.5,Brooklyn
1680,70,1.5,Manhattan
2121,70,1.5,Manhattan
2100,70,1.5,Brooklyn
215,15.9,1.5,Queens
1346,29.9,1.5,Queens
2940,70,1.5,Manhattan
8379,70,1.5,Manhattan
11550,70,1.5,Queens
1575,70,1.5,Queens
2310,70,1.5,Manhattan
1785,29.9,1.5,Manhattan
3780,70,1.5,Manhattan
630,70,1.5,Brooklyn
1055,46.9,1.5,Queens
5922,70,1.5,Manhattan
4037,29.9,1.5,Manhattan
942,29.9,1.5,Manhattan
586,33.1,1.5,Queens
346,19.2,1.5,Brooklyn
4200,70,1.5,Manhattan
1197,70,1.5,Brooklyn
4662,70,1.5,Manhattan
3234,70,1.5,Manhattan
15750,70,1.5,Manhattan
841,46.7,1.5,Manhattan
3675,70,1.5,Brooklyn
1718,18.3,1.5,Manhattan
6300,70,1.5,Manhattan
1197,70,1.5,Manhattan
1841,34.1,1.5,Manhattan
3465,70,1.5,Manhattan
3591,70,1.5,Manhattan
735,70,1.5,Brooklyn
1692,18.8,1.5,Manhattan
1422,34.1,1.5,Manhattan
1050,70,1.5,Brooklyn
840,70,1.5,Manhattan
1470,70,1.5,Brooklyn
3150,70,1.5,Brooklyn
4872,70,1.5,Manhattan
737,31.1,1.5,Queens
1536,51.2,1.5,Bronx
1785,70,1.5,Manhattan
275,18.3,1.5,Brooklyn
3741,57.2,1.5,Manhattan
1495,62.3,1.5,Queens
4095,70,1.5,Manhattan
1599,53.3,1.5,Bronx
1373,68.3,1.5,Manhattan
692,56.3,1.5,Brooklyn
3045,70,1.5,Manhattan
693,70,1.5,Manhattan
2709,70,1.5,Brooklyn
1805,40.1,1.5,Brooklyn
840,70,1.5,Manhattan
830,40.1,1.5,Manhattan
1638,70,1.5,Brooklyn
819,70,1.5,Manhattan
615,20.5,1.5,Brooklyn
945,70,1.5,Brooklyn
1260,70,1.5,Manhattan
2373,70,1.5,Manhattan
1249,55.5,1.5,Brooklyn
3780,70,1.5,Brooklyn
2730,70,1.5,Manhattan
1995,70,1.5,Brooklyn
773,30.3,1.5,Manhattan
1365,70,1.5,Brooklyn
5250,70,1.5,Manhattan
7350,70,1.5,Brooklyn
13650,70,1.5,Manhattan
1449,70,1.5,Queens
1078,69.1,1.5,Brooklyn
3150,70,1.5,Manhattan
1622,54.6,1.5,Queens
2625,70,1.5,Brooklyn
609,70,1.5,Brooklyn
2835,70,1.5,Brooklyn
1575,70,1.5,Brooklyn
3129,70,1.5,Manhattan
2940,70,1.5,Manhattan
3066,70,1.5,Manhattan
3780,70,1.5,Brooklyn
3444,70,1.5,Manhattan
2205,70,1.5,Brooklyn
5250,70,1.5,Brooklyn
8400,70,1.5,Manhattan
1890,70,1.5,Queens
10395,70,1.5,Manhattan
5250,70,1.5,Brooklyn
1260,70,1.5,Brooklyn
3432,57.2,1.5,Manhattan
2058,70,1.5,Brooklyn
3045,70,1.5,Manhattan
1699,43.9,1.5,Queens
1371,27.7,1.5,Queens
2058,70,1.5,Manhattan
3759,70,1.5,Manhattan
1525,29.9,1.5,Manhattan
1500,30.3,1.5,Queens
2373,70,1.5,Manhattan
1197,70,1.5,Manhattan
1407,70,1.5,Manhattan
1806,70,1.5,Brooklyn
4200,70,1.5,Manhattan
1953,70,1.5,Manhattan
1961,49.9,1.5,Manhattan
392,14.5,1.5,Queens
1008,70,1.5,Brooklyn
1260,70,1.5,Brooklyn
2485,27.7,1.5,Brooklyn
630,70,1.5,Brooklyn
10269,70,1.5,Manhattan
1869,70,1.5,Bronx
1575,70,1.5,Queens
1491,70,1.5,Brooklyn
3360,70,1.5,Manhattan
1361,56.7,1.5,Staten Island
504,35,1.5,Brooklyn
460,34.1,1.5,Bronx
1302,70,1.5,Queens
5250,70,1.5,Manhattan
1153,42.7,1.5,Brooklyn
1575,70,1.5,Brooklyn
4200,70,1.5,Brooklyn
4200,70,1.5,Brooklyn
10269,70,1.5,Manhattan
860,51.2,1.5,Queens
3503,46.7,1.5,Manhattan
945,70,1.5,Queens
735,70,1.5,Manhattan
1318,61,1.5,Manhattan
3360,70,1.5,Manhattan
10500,70,1.5,Manhattan
2520,70,1.5,Manhattan
3129,70,1.5,Queens
1349,34.6,1.5,Brooklyn
3675,70,1.5,Manhattan
1680,70,1.5,Bronx
7350,70,1.5,Manhattan
355,30.3,1.5,Manhattan
735,70,1.5,Manhattan
735,70,1.5,Manhattan
2093,46.5,1.5,Manhattan
2625,70,1.5,Manhattan
300,28.6,1.5,Manhattan
735,70,1.5,Manhattan
202,19.2,1.5,Manhattan
528,50.3,1.5,Manhattan
3339,70,1.5,Manhattan
3150,70,1.5,Manhattan
609,29,1.5,Brooklyn
18900,70,1.5,Manhattan
75600,70,1.5,Brooklyn
1384,37.5,1.5,Manhattan
1890,70,1.5,Brooklyn
3439,52.1,1.5,Brooklyn
1155,70,1.5,Staten Island
630,70,1.5,Queens
18900,70,1.5,Manhattan
2667,70,1.5,Brooklyn
630,70,1.5,Brooklyn
1680,70,1.5,Manhattan
1229,51.2,1.5,Queens
4965,33.1,1.5,Manhattan
3780,70,1.5,Brooklyn
1260,70,1.5,Queens
4200,70,1.5,Manhattan
257,17.1,1.5,Queens
3108,70,1.5,Manhattan
861,70,1.5,Brooklyn
1050,70,1.5,Brooklyn
4200,70,1.5,Brooklyn
425,21.8,1.5,Queens
840,70,1.5,Queens
1298,34.6,1.5,Brooklyn
1050,70,1.5,Manhattan
838,62.1,1.5,Brooklyn
1680,70,1.5,Brooklyn
769,42.7,1.5,Brooklyn
938,52.1,1.5,Manhattan
2332,29.9,1.5,Manhattan
1470,70,1.5,Bronx
1398,36.7,1.5,Manhattan
1050,70,1.5,Brooklyn
1365,70,1.5,Brooklyn
1155,70,1.5,Bronx
2079,70,1.5,Brooklyn
2730,70,1.5,Manhattan
1470,70,1.5,Manhattan
2730,70,1.5,Queens
1260,70,1.5,Manhattan
1428,41.4,1.5,Brooklyn
4179,70,1.5,Brooklyn
861,29,1.5,Manhattan
6552,70,1.5,Manhattan
435,29,1.5,Brooklyn
4305,70,1.5,Brooklyn
673,29.9,1.5,Queens
3150,70,1.5,Manhattan
1680,70,1.5,Queens
609,29,1.5,Bronx
840,70,1.5,Queens
3360,70,1.5,Brooklyn
2610,29,1.5,Manhattan
4214,48.6,1.5,Manhattan
1570,29.9,1.5,Manhattan
645,30.3,1.5,Brooklyn
1575,70,1.5,Brooklyn
1406,37.5,1.5,Manhattan
5229,70,1.5,Brooklyn
404,29.9,1.5,Brooklyn
1134,70,1.5,Manhattan
903,70,1.5,Manhattan
338,18.8,1.5,Brooklyn
6300,70,1.5,Manhattan
1029,70,1.5,Staten Island
5565,70,1.5,Manhattan
3150,70,1.5,Manhattan
1317,20.9,1.5,Manhattan
1879,21.3,1.5,Manhattan
3591,70,1.5,Manhattan
10245,68.3,1.5,Manhattan
31479,70,1.5,Brooklyn
1395,54.7,1.5,Manhattan
2058,70,1.5,Queens
700,31.1,1.5,Manhattan
2100,70,1.5,Brooklyn
1105,30.7,1.5,Brooklyn
5067,56.3,1.5,Brooklyn
3567,58,1.5,Brooklyn
5460,70,1.5,Manhattan
3305,61.9,1.5,Queens
4689,52.1,1.5,Brooklyn
467,17.1,1.5,Manhattan
2100,70,1.5,Manhattan
922,38.4,1.5,Queens
2188,52.1,1.5,Brooklyn
3714,41.4,1.5,Manhattan
5679,63.1,1.5,Brooklyn
10479,70,1.5,Manhattan
3948,70,1.5,Manhattan
3318,70,1.5,Manhattan
1973,42.7,1.5,Manhattan
6300,70,1.5,Manhattan
